ID1,ID2,Distance,cat1,cat2
32234,41228101,0.48147131693674594,Society & ethics,Immigration & integration
32244,32271,0.4845258378597599,Economy & labour,Foreign trade & foreign policy
32246,32285,0.48563263005487156,Energy & transport,Federal budget
32275,32281,0.4875601164727319,Values,Federal budget
32228,32262,0.49070458987475396,Immigration & integration,"Democracy, Media & Digitalization"
32262,41228104,0.49070458987475396,"Democracy, Media & Digitalization",Immigration & integration
32262,41228103,0.49070458987475396,"Democracy, Media & Digitalization",Immigration & integration
32262,41228102,0.49070458987475396,"Democracy, Media & Digitalization",Immigration & integration
32262,41228101,0.49070458987475396,"Democracy, Media & Digitalization",Immigration & integration
32219,32240,0.4931217514623919,Welfare state & family,Economy & labour
32244,32281,0.4940008489132368,Economy & labour,Federal budget
32255,32280,0.49501368978785654,Nature conservation,Values
32246,32247,0.49519053117276013,Energy & transport,Energy & transport
32268,32269,0.49662091646599693,Security & military,Foreign trade & foreign policy
32276,32280,0.4971138590908678,Values,Values
32227,32281,0.4972009027531933,Education,Federal budget
32269,32272,0.4978531614399353,Foreign trade & foreign policy,Foreign trade & foreign policy
32275,32276,0.4981144679645636,Values,Values
32247,32280,0.4995210684458741,Energy & transport,Values
32271,32281,0.5005169887526395,Foreign trade & foreign policy,Federal budget
32254,32255,0.504107990675365,Nature conservation,Nature conservation
32281,41228102,0.5049279989067204,Federal budget,Immigration & integration
32281,41228101,0.5049279989067204,Federal budget,Immigration & integration
32228,32281,0.5049279989067204,Immigration & integration,Federal budget
32281,41228104,0.5049279989067204,Federal budget,Immigration & integration
32281,41228103,0.5049279989067204,Federal budget,Immigration & integration
32269,32273,0.5067680570722275,Foreign trade & foreign policy,Foreign trade & foreign policy
32231,32262,0.5075343791866312,Immigration & integration,"Democracy, Media & Digitalization"
32230,32281,0.5112705757678793,Immigration & integration,Federal budget
32219,32271,0.512025707238793,Welfare state & family,Foreign trade & foreign policy
32218,32281,0.5120727111101766,Welfare state & family,Federal budget
32230,41228104,0.5136485916369327,Immigration & integration,Immigration & integration
32230,41228103,0.5136485916369327,Immigration & integration,Immigration & integration
32230,41228101,0.5136485916369327,Immigration & integration,Immigration & integration
32230,41228102,0.5136485916369327,Immigration & integration,Immigration & integration
32228,32230,0.5136485916369327,Immigration & integration,Immigration & integration
32280,32281,0.5145990724619024,Values,Federal budget
32234,32281,0.5187482510195661,Society & ethics,Federal budget
32281,41234101,0.5187482510195662,Federal budget,Society & ethics
32281,41234102,0.5187482510195662,Federal budget,Society & ethics
32281,41234103,0.5187482510195662,Federal budget,Society & ethics
32281,41234104,0.5187482510195662,Federal budget,Society & ethics
32240,32271,0.5207315084581345,Economy & labour,Foreign trade & foreign policy
32228,32279,0.5222863999021421,Immigration & integration,Values
32279,41228104,0.5222863999021422,Values,Immigration & integration
32279,41228102,0.5222863999021422,Values,Immigration & integration
32279,41228101,0.5222863999021422,Values,Immigration & integration
32279,41228103,0.5222863999021422,Values,Immigration & integration
32262,41234101,0.5237061447055756,"Democracy, Media & Digitalization",Society & ethics
32262,41234102,0.5237061447055756,"Democracy, Media & Digitalization",Society & ethics
32262,41234103,0.5237061447055756,"Democracy, Media & Digitalization",Society & ethics
32262,41234104,0.5237061447055756,"Democracy, Media & Digitalization",Society & ethics
32234,32262,0.5237061447055756,Society & ethics,"Democracy, Media & Digitalization"
32219,32275,0.5244351106046483,Welfare state & family,Values
32286,32287,0.5246137955853668,Federal budget,Federal budget
32219,32227,0.5279486884337243,Welfare state & family,Education
32228,32229,0.5295532072428892,Immigration & integration,Immigration & integration
32229,41228101,0.5295532072428892,Immigration & integration,Immigration & integration
32229,41228104,0.5295532072428892,Immigration & integration,Immigration & integration
32229,41228103,0.5295532072428892,Immigration & integration,Immigration & integration
32229,41228102,0.5295532072428892,Immigration & integration,Immigration & integration
32219,32244,0.5312256448396122,Welfare state & family,Economy & labour
32231,32281,0.5346133926238912,Immigration & integration,Federal budget
32240,32244,0.5364727683441466,Economy & labour,Economy & labour
32253,32254,0.5365142804218055,Nature conservation,Nature conservation
32230,32288,0.537761653418851,Immigration & integration,Federal budget
32240,32276,0.537762847789353,Economy & labour,Values
32255,32271,0.5378841112824388,Nature conservation,Foreign trade & foreign policy
32215,32276,0.5382362984924122,Welfare state & family,Values
32245,32280,0.5388989913021447,Energy & transport,Values
32265,32273,0.5399155466699458,Security & military,Foreign trade & foreign policy
32247,32285,0.5419103482077614,Energy & transport,Federal budget
32230,32279,0.5423706822186747,Immigration & integration,Values
32288,41228104,0.5448159228375564,Federal budget,Immigration & integration
32288,41228102,0.5448159228375564,Federal budget,Immigration & integration
32288,41228101,0.5448159228375564,Federal budget,Immigration & integration
32228,32288,0.5448159228375564,Immigration & integration,Federal budget
32288,41228103,0.5448159228375564,Federal budget,Immigration & integration
32241,32271,0.5481808630061589,Economy & labour,Foreign trade & foreign policy
32279,32281,0.5486316998855066,Values,Federal budget
32245,32246,0.5486687627327946,Energy & transport,Energy & transport
32231,32288,0.5488146572058068,Immigration & integration,Federal budget
32268,32273,0.5514135521585684,Security & military,Foreign trade & foreign policy
32279,41234104,0.552085461739688,Values,Society & ethics
32279,41234103,0.552085461739688,Values,Society & ethics
32279,41234102,0.552085461739688,Values,Society & ethics
32234,32279,0.552085461739688,Society & ethics,Values
32279,41234101,0.552085461739688,Values,Society & ethics
32271,32276,0.5521457745741151,Foreign trade & foreign policy,Values
32240,32275,0.5528718088315963,Economy & labour,Values
32256,32280,0.5535531955566421,Nature conservation,Values
32275,32280,0.5536496785023513,Values,Values
32234,32246,0.5544552825668911,Society & ethics,Energy & transport
32246,41234101,0.5544552825668914,Energy & transport,Society & ethics
32246,41234104,0.5544552825668914,Energy & transport,Society & ethics
32246,41234103,0.5544552825668914,Energy & transport,Society & ethics
32246,41234102,0.5544552825668914,Energy & transport,Society & ethics
32230,41234103,0.5552389712056353,Immigration & integration,Society & ethics
32230,41234104,0.5552389712056353,Immigration & integration,Society & ethics
32230,32234,0.5552389712056353,Immigration & integration,Society & ethics
32230,41234101,0.5552389712056353,Immigration & integration,Society & ethics
32230,41234102,0.5552389712056353,Immigration & integration,Society & ethics
32269,41228102,0.556466385703171,Foreign trade & foreign policy,Immigration & integration
32269,41228101,0.556466385703171,Foreign trade & foreign policy,Immigration & integration
32269,41228104,0.556466385703171,Foreign trade & foreign policy,Immigration & integration
32269,41228103,0.556466385703171,Foreign trade & foreign policy,Immigration & integration
32228,32269,0.5564663857031711,Immigration & integration,Foreign trade & foreign policy
32219,32280,0.558055569029286,Welfare state & family,Values
32276,41228102,0.5583262696835236,Values,Immigration & integration
32228,32276,0.5583262696835236,Immigration & integration,Values
32276,41228104,0.5583262696835236,Values,Immigration & integration
32276,41228103,0.5583262696835236,Values,Immigration & integration
32276,41228101,0.5583262696835236,Values,Immigration & integration
32218,32219,0.5588053430459108,Welfare state & family,Welfare state & family
32272,32273,0.5588673512227317,Foreign trade & foreign policy,Foreign trade & foreign policy
32230,32231,0.5590194654114256,Immigration & integration,Immigration & integration
32254,32280,0.5593391338792861,Nature conservation,Values
32271,32288,0.559690671651146,Foreign trade & foreign policy,Federal budget
32238,32275,0.5597481922720509,Finances & taxes,Values
32271,32275,0.5598137742052857,Foreign trade & foreign policy,Values
32276,32285,0.5601032188425115,Values,Federal budget
32231,41234101,0.5616986397892072,Immigration & integration,Society & ethics
32231,41234103,0.5616986397892072,Immigration & integration,Society & ethics
32231,32234,0.5616986397892072,Immigration & integration,Society & ethics
32231,41234102,0.5616986397892072,Immigration & integration,Society & ethics
32231,41234104,0.5616986397892072,Immigration & integration,Society & ethics
32219,32288,0.5618358871075378,Welfare state & family,Federal budget
32231,32279,0.5622837933432081,Immigration & integration,Values
32215,32240,0.5638085307246119,Welfare state & family,Economy & labour
32219,32238,0.5639145826969466,Welfare state & family,Finances & taxes
32281,32287,0.5639536952742771,Federal budget,Federal budget
32244,32288,0.5642490283044306,Economy & labour,Federal budget
32257,32271,0.5666674122764576,Nature conservation,Foreign trade & foreign policy
32227,32276,0.5670037595624167,Education,Values
32276,41234104,0.5673476384393257,Values,Society & ethics
32276,41234103,0.5673476384393257,Values,Society & ethics
32276,41234102,0.5673476384393257,Values,Society & ethics
32276,41234101,0.5673476384393257,Values,Society & ethics
32234,32276,0.5673476384393257,Society & ethics,Values
32275,32285,0.5673523947697474,Values,Federal budget
32234,32244,0.5676990173981566,Society & ethics,Economy & labour
32244,41234102,0.5676990173981568,Economy & labour,Society & ethics
32244,41234103,0.5676990173981568,Economy & labour,Society & ethics
32244,41234104,0.5676990173981568,Economy & labour,Society & ethics
32244,41234101,0.5676990173981568,Economy & labour,Society & ethics
32279,32285,0.568063926812639,Values,Federal budget
32241,32275,0.5684432166611912,Economy & labour,Values
32238,32281,0.568579182731544,Finances & taxes,Federal budget
32285,41234102,0.5686487622099454,Federal budget,Society & ethics
32285,41234104,0.5686487622099454,Federal budget,Society & ethics
32285,41234103,0.5686487622099454,Federal budget,Society & ethics
32285,41234101,0.5686487622099454,Federal budget,Society & ethics
32234,32285,0.5686487622099454,Society & ethics,Federal budget
32227,32288,0.5696157982993935,Education,Federal budget
32245,32275,0.5705067888731433,Energy & transport,Values
32280,32288,0.5705687845659614,Values,Federal budget
32281,32285,0.5731141100189446,Federal budget,Federal budget
32253,32280,0.5732833705202878,Nature conservation,Values
32227,32244,0.5739758565637163,Education,Economy & labour
32255,32256,0.5743628591269428,Nature conservation,Nature conservation
32236,32261,0.5755967797120163,Finances & taxes,"Democracy, Media & Digitalization"
32236,41261101,0.5755967797120163,Finances & taxes,"Democracy, Media & Digitalization"
32236,41261103,0.5755967797120163,Finances & taxes,"Democracy, Media & Digitalization"
32236,41261104,0.5755967797120163,Finances & taxes,"Democracy, Media & Digitalization"
32236,41261102,0.5755967797120163,Finances & taxes,"Democracy, Media & Digitalization"
32249,32280,0.5758361857161607,Energy & transport,Values
32256,32271,0.5758409780935234,Nature conservation,Foreign trade & foreign policy
32244,32280,0.5769618824259548,Economy & labour,Values
32254,32271,0.5774775815322957,Nature conservation,Foreign trade & foreign policy
32249,32271,0.5776579799294864,Energy & transport,Foreign trade & foreign policy
32217,41214101,0.5781154964551594,Welfare state & family,Welfare state & family
32217,41214102,0.5781154964551594,Welfare state & family,Welfare state & family
32214,32217,0.5781154964551594,Welfare state & family,Welfare state & family
32217,41214104,0.5781154964551594,Welfare state & family,Welfare state & family
32217,41214103,0.5781154964551594,Welfare state & family,Welfare state & family
32245,32247,0.5791879515044638,Energy & transport,Energy & transport
32287,41228104,0.5811750468558693,Federal budget,Immigration & integration
32287,41228103,0.5811750468558693,Federal budget,Immigration & integration
32287,41228102,0.5811750468558693,Federal budget,Immigration & integration
32287,41228101,0.5811750468558693,Federal budget,Immigration & integration
32228,32287,0.5811750468558694,Immigration & integration,Federal budget
32285,41228101,0.5816784450388637,Federal budget,Immigration & integration
32285,41228102,0.5816784450388637,Federal budget,Immigration & integration
32285,41228104,0.5816784450388637,Federal budget,Immigration & integration
32285,41228103,0.5816784450388637,Federal budget,Immigration & integration
32228,32285,0.5816784450388637,Immigration & integration,Federal budget
32234,32280,0.5824046865906423,Society & ethics,Values
32280,41234104,0.5824046865906425,Values,Society & ethics
32280,41234103,0.5824046865906425,Values,Society & ethics
32280,41234102,0.5824046865906425,Values,Society & ethics
32280,41234101,0.5824046865906425,Values,Society & ethics
32218,41234104,0.5848517902495239,Welfare state & family,Society & ethics
32218,32234,0.5848517902495239,Welfare state & family,Society & ethics
32218,41234103,0.5848517902495239,Welfare state & family,Society & ethics
32218,41234102,0.5848517902495239,Welfare state & family,Society & ethics
32218,41234101,0.5848517902495239,Welfare state & family,Society & ethics
32276,32279,0.5851038024222788,Values,Values
32215,32244,0.5853860668842759,Welfare state & family,Economy & labour
32219,32231,0.586749534259952,Welfare state & family,Immigration & integration
32279,32288,0.5877678991757356,Values,Federal budget
32231,32269,0.5879494211313049,Immigration & integration,Foreign trade & foreign policy
32218,32244,0.5882313885519668,Welfare state & family,Economy & labour
32253,32255,0.5884727489368126,Nature conservation,Nature conservation
32285,32287,0.5886614997884028,Federal budget,Federal budget
32268,32279,0.588823952184192,Security & military,Values
32262,32281,0.5897281055131206,"Democracy, Media & Digitalization",Federal budget
32218,32276,0.5906502687083284,Welfare state & family,Values
32215,32218,0.5907632960081511,Welfare state & family,Welfare state & family
32219,41234101,0.5910987688611141,Welfare state & family,Society & ethics
32219,32234,0.5910987688611141,Welfare state & family,Society & ethics
32219,41234104,0.5910987688611141,Welfare state & family,Society & ethics
32219,41234103,0.5910987688611141,Welfare state & family,Society & ethics
32219,41234102,0.5910987688611141,Welfare state & family,Society & ethics
32279,32286,0.5914806786086635,Values,Federal budget
32246,32269,0.5914966960787775,Energy & transport,Foreign trade & foreign policy
32276,32288,0.5944486810929058,Values,Federal budget
32215,32227,0.5949807988604171,Welfare state & family,Education
32288,41234104,0.5952281787163947,Federal budget,Society & ethics
32288,41234101,0.5952281787163947,Federal budget,Society & ethics
32288,41234103,0.5952281787163947,Federal budget,Society & ethics
32288,41234102,0.5952281787163947,Federal budget,Society & ethics
32234,32288,0.5952281787163947,Society & ethics,Federal budget
32238,32280,0.5952503150062558,Finances & taxes,Values
32234,32235,0.5959556346654594,Society & ethics,Society & ethics
32235,41234101,0.5959556346654595,Society & ethics,Society & ethics
32235,41234102,0.5959556346654595,Society & ethics,Society & ethics
32235,41234104,0.5959556346654595,Society & ethics,Society & ethics
32235,41234103,0.5959556346654595,Society & ethics,Society & ethics
