party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13178874539236696,0.10853190797019581,0.1316793893129688,0.1235710361088403,0.13173206693658115
Green,0.1353834930998901,0.13535815449612687,0.11152719765711828,0.1353368167245366,0.12744584206847898,0.13539082795887353
GLP,0.16196035442036616,0.16189100666269848,0.14861557870702943,0.16176564725460876,0.15568238193542575,0.16181565765677206
Centre,0.17452696827605796,0.17481102736034754,0.22211620016961414,0.17499973327784507,0.19278809992477042,0.17491238177539917
FDP,0.04323966051605851,0.043365686729510855,0.04518073092537107,0.04338369047428974,0.044201193848325375,0.04336501992414865
SVP,0.046647035916806634,0.04674238908359875,0.04981569499789619,0.04673705464070132,0.047891961528000786,0.04674905713722059
