party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.1314306709128759,0.13030510346151528,0.13077853526866215,0.13166938723253677,0.13124396541146463
Green,0.1353834930998901,0.13507009457966337,0.129071513541475,0.1318707624519147,0.13457265777947447,0.13478136785783787
GLP,0.16196035442036616,0.16131422002441193,0.16428750513438165,0.1621864014381457,0.16264449672196335,0.16120553075037627
Centre,0.17452696827605796,0.17482102944077954,0.16610988418923686,0.1674241575580978,0.17049946388847867,0.17276460170381092
FDP,0.04323966051605851,0.043153642624337095,0.055976309739098694,0.050377811918218135,0.04764991118153099,0.044596609428099156
SVP,0.046647035916806634,0.04707379134860331,0.06031521223081498,0.056839822683121925,0.05135801580062312,0.04916622657513056
