party,mini_baseline,aug_baseline,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α0.3,aug_crw_ANSWER-CORR_α0.3,mini_crw_ANSWER-CORR_α0.4,aug_crw_ANSWER-CORR_α0.4,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6
SP,0.12502733901984497,0.12625626130234643,0.12340833560046827,0.12525938728588518,0.12383909186443727,0.12482062935756928,0.12449922917299738,0.12625626130234643,0.12415782482756069,0.1257588245021586,0.12283755021044077,0.12343634142568062
Green,0.12615157286048573,0.1415147684051487,0.12656299176895097,0.14169480585293653,0.1257254842340505,0.14189284704550445,0.12597286902342072,0.1415147684051487,0.12635828252276182,0.1416067875451293,0.12598487151993987,0.1415541099215165
GLP,0.14510684889122624,0.17678477123239275,0.14428401107429364,0.1757752279140495,0.14482612383374752,0.17593459439561118,0.14479144995491405,0.17678477123239275,0.1451768634542554,0.17666274585111372,0.1452022020580183,0.17709550253116982
Centre,0.1809242989208312,0.17090288113260027,0.181701793973135,0.17174505630503537,0.18158243581330488,0.17138431460409448,0.18160444039025725,0.17090288113260027,0.1809769765444432,0.17126829047107606,0.18126970409844084,0.17158368940738583
FDP,0.04420986231803266,0.048767476968547066,0.04400181904503196,0.04859610799046645,0.04413117928529523,0.04838072985848168,0.0443032150687381,0.048767476968547066,0.04424186897541736,0.04856276772235719,0.043837118120572914,0.048383397079930286
SVP,0.048710798512760396,0.0487414715594207,0.048858162497802615,0.04889817081953344,0.048766143357821486,0.049031531891969994,0.04882148820288266,0.0487414715594207,0.049217570588018865,0.04885949610852683,0.04918623073599632,0.04947229023637227
