party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13156936642820938,0.13030510346151528,0.13157203364965803,0.13166938723253677,0.13157736809255563
Green,0.1353834930998901,0.13566088413055744,0.129071513541475,0.13566821898954134,0.13457265777947447,0.13565021524476256
GLP,0.16196035442036616,0.16229709112826732,0.16428750513438165,0.1623030923765269,0.16264449672196335,0.16229975834971608
Centre,0.17452696827605796,0.1742049012861232,0.16610988418923686,0.17420623489684758,0.17049946388847867,0.17421023572902064
FDP,0.04323966051605851,0.04336168589733787,0.055976309739098694,0.043359685481251325,0.04764991118153099,0.04336368631342441
SVP,0.046647035916806634,0.0469784381818112,0.06031521223081498,0.04698043859789775,0.05135801580062312,0.04697443734963811
