party,mini_baseline,aug_baseline,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α0.3,aug_crw_ANSWER-CORR_α0.3,mini_crw_ANSWER-CORR_α0.4,aug_crw_ANSWER-CORR_α0.4,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6
SP,0.12502733901984497,0.13462266818164167,0.12340833560046827,0.13431127007750324,0.12383909186443727,0.1350007468219988,0.12449922917299738,0.13462266818164167,0.12415782482756069,0.134287265084464,0.12283755021044077,0.13288097257562273
Green,0.12615157286048573,0.13077986887938828,0.12656299176895097,0.13104125658136254,0.1257254842340505,0.13094123577703565,0.12597286902342072,0.13077986887938828,0.12635828252276182,0.13089255898559685,0.12598487151993987,0.13099524701137233
GLP,0.14510684889122624,0.15699532169356148,0.14428401107429364,0.15586175257785254,0.14482612383374752,0.15617848512488894,0.14479144995491405,0.15699532169356148,0.1451768634542554,0.15684062284953545,0.1452022020580183,0.15692530713053324
Centre,0.1809242989208312,0.17619998292977265,0.181701793973135,0.17678877206457919,0.18158243581330488,0.17641269384030878,0.18160444039025725,0.17619998292977265,0.1809769765444432,0.1766187366972228,0.18126970409844084,0.17659273128809774
FDP,0.04420986231803266,0.0519134646673222,0.04400181904503196,0.051828113580963064,0.04413117928529523,0.05151404825537528,0.0443032150687381,0.0519134646673222,0.04424186897541736,0.05167274793157449,0.043837118120572914,0.0515467217181221
SVP,0.048710798512760396,0.050765892639005675,0.048858162497802615,0.05099727409968288,0.048766143357821486,0.05112463392385968,0.04882148820288266,0.050765892639005675,0.049217570588018865,0.050981937576352505,0.04918623073599632,0.051401358149165265
