alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.2,0.4570287399060461,0.44,0.2857142857142857,0.9057369911510802,0.7762240652622886
0.3,0.5027620476848358,0.4693877551020408,0.3333333333333333,0.9250331706162924,0.8030211958260045
0.4,0.5560838086769113,0.5319148936170213,0.3846153846153846,0.9444175386360986,0.8334431361634734
0.5,0.5864171823699732,0.5652173913043478,0.4117647058823529,0.9540321101214532,0.8499120835477305
0.6,0.6029433495424992,0.6,0.44,0.9581325636713744,0.8579840195920263
0.7,0.5898220087145976,0.5652173913043478,0.4117647058823529,0.9547158486529388,0.8519744749305559
0.8,0.568736113101935,0.5652173913043478,0.3846153846153846,0.9488321759968418,0.8413433850351412
0.9,0.558406100549897,0.5319148936170213,0.3846153846153846,0.9465991020198724,0.8354608836674581
1.0,0.5480916953163798,0.5319148936170213,0.3846153846153846,0.9418240930739328,0.827302541430461
1.1,0.5367296771156946,0.5319148936170213,0.3584905660377358,0.9381855152248504,0.8216231747357493
1.2,0.5277792826392084,0.5,0.3584905660377358,0.9350761912757428,0.816886230834953
1.3,0.5204535811598452,0.5,0.3584905660377358,0.9323918443689556,0.8128808493383854
1.4,0.5141221062796151,0.5,0.3333333333333333,0.9300566487323016,0.8094658926546937
1.5,0.5087641250101042,0.5,0.3333333333333333,0.9280117457714396,0.8065092255301229
1.8,0.4963551493033264,0.4693877551020408,0.3333333333333333,0.9231461149024424,0.7996262753003954
2.1,0.4876914419320162,0.4693877551020408,0.3090909090909091,0.919610839107766,0.7947629393059121
2.4,0.4814673073831824,0.4693877551020408,0.3090909090909091,0.9169252774298382,0.7911226790972231
2.7,0.4765576373154776,0.44,0.3090909090909091,0.9148170936947888,0.788291420185954
3.0,0.4728126997336802,0.44,0.3090909090909091,0.9131163320195388,0.7860324752996095
