alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.1,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.2,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.3,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.4,0.4523991231532311,0.4117647058823529,0.2631578947368421,0.9046678675160444,0.7762709791734831
0.5,0.4725581011450565,0.44,0.2857142857142857,0.913036190851624,0.7871572018066189
0.6,0.4883027997975401,0.4693877551020408,0.3090909090909091,0.9201083362540192,0.7963938970066174
0.7,0.4880861703453735,0.4693877551020408,0.3090909090909091,0.9206087160448266,0.7969417903016123
0.8,0.4890296240370038,0.4693877551020408,0.3090909090909091,0.9210027248680572,0.7977484466795751
0.9,0.4844560384044661,0.4693877551020408,0.3090909090909091,0.9191310975111296,0.7951751181974522
1.0,0.4809751772518677,0.44,0.3090909090909091,0.917644408901002,0.7931408953490909
1.1,0.4780880414994245,0.44,0.3090909090909091,0.9164341939403468,0.7915281166062942
1.2,0.475822099262461,0.44,0.2857142857142857,0.9154299585334948,0.790188029493908
1.3,0.4737918120448087,0.44,0.2857142857142857,0.9145847549440752,0.7890620784692863
1.4,0.4722448183366542,0.44,0.2857142857142857,0.913863014001442,0.7881037576424852
1.5,0.4708143093901608,0.44,0.2857142857142857,0.9132389207992592,0.7872773157286138
1.8,0.4676150580373107,0.44,0.2857142857142857,0.9117886362141656,0.7853788563914933
2.1,0.4653827116820749,0.44,0.2857142857142857,0.9107593733188472,0.7840403546164009
2.4,0.4637906944884996,0.44,0.2857142857142857,0.9099912991802056,0.7830493762044317
2.7,0.4625416915665728,0.44,0.2857142857142857,0.9093981402608938,0.782299514932156
3.0,0.4615670702250115,0.44,0.2857142857142857,0.9089246385253026,0.781692158281273
