party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13223350456894176,0.1197415729138314,0.12293823782012823,0.12783925723216444,0.13029376777035528
Green,0.1353834930998901,0.1346233349870015,0.12993435968014194,0.13202812851739168,0.13477269938813077,0.1346606760872848
GLP,0.16196035442036616,0.16123086935413922,0.15369063431859592,0.1540480419927229,0.15726271064379638,0.15910509385950433
Centre,0.17452696827605796,0.17561052698960306,0.16572980513279822,0.1680609566789842,0.17008671136929066,0.17348608510569238
FDP,0.04323966051605851,0.04347837683571975,0.057649324392814845,0.05400723350457572,0.04902953147588568,0.045906215159424904
SVP,0.046647035916806634,0.04673372061389037,0.053759848715204145,0.05180477539328577,0.04950296328303272,0.047947306373061806
