party,mini_baseline,aug_baseline,delta_attack,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,crw_drift_E5-INSTRUCT_α0.3,delta_crw_E5-INSTRUCT_α0.3,reduction_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,crw_drift_E5-INSTRUCT_α0.4,delta_crw_E5-INSTRUCT_α0.4,reduction_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α1.0,aug_crw_ANSWER-CORR_α1.0,crw_drift_ANSWER-CORR_α1.0,delta_crw_ANSWER-CORR_α1.0,reduction_ANSWER-CORR_α1.0,mini_crw_ANSWER-CORR_α1.1,aug_crw_ANSWER-CORR_α1.1,crw_drift_ANSWER-CORR_α1.1,delta_crw_ANSWER-CORR_α1.1,reduction_ANSWER-CORR_α1.1,mini_crw_ANSWER-CORR_α1.5,aug_crw_ANSWER-CORR_α1.5,crw_drift_ANSWER-CORR_α1.5,delta_crw_ANSWER-CORR_α1.5,reduction_ANSWER-CORR_α1.5,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6,crw_drift_QWEN3_α0.6,delta_crw_QWEN3_α0.6,reduction_QWEN3_α0.6
SP,0.12502733901984497,0.11485922405193665,-0.010168114967908329,0.12340833560046827,0.11427110172249237,-0.0016190034193767078,-0.009137233877975895,10.138369729158313,0.12383909186443727,0.11441046404318833,-0.001188247155407704,-0.009428627821248939,7.272608039870631,0.12427651618202878,0.11436045364102469,-0.0007508228378161896,-0.009916062541004092,2.4788510721971746,0.12400379278889645,0.11375232715071493,-0.0010235462309485244,-0.010251465638181523,-0.8197258836692756,0.12569147716057832,0.11442980139869126,0.0006641381407333502,-0.011261675761887066,-10.75480359368608,0.12283755021044077,0.11326155840414939,-0.0021897888094042084,-0.009575991806291373,5.823332677548986
Green,0.12615157286048573,0.16144091304322739,0.03528934018274166,0.12656299176895097,0.1613188876619465,0.0004114189084652442,0.03475589589299552,1.5116301041157465,0.1257254842340505,0.1614722528952487,-0.00042608862643522816,0.03574676866119819,-1.2962228142770371,0.1264116269517366,0.16159761230333988,0.00026005409125087753,0.03518598535160328,0.2928783326726081,0.12665634451965652,0.161646955900141,0.0005047716591707885,0.03499061138048448,0.8465128583029391,0.1256314646779836,0.16096014637709327,-0.0005201081825021159,0.03532868169910966,-0.11148272017633687,0.12598487151993987,0.16138756861425219,-0.0001667013405458606,0.03540269709431232,-0.3212213971234723
GLP,0.14510684889122624,0.14502949946921329,-7.734942201295669e-05,0.14428401107429364,0.1438485871727896,-0.0008228378169325978,-0.0004354239015040562,-462.9310344828678,0.14482612383374752,0.14424200233647638,-0.00028072505747872567,-0.0005841214972711339,-655.1724137942344,0.14528488592292865,0.14497082059734173,0.00017803703170241048,-0.0003140653255869208,-306.0344827584001,0.14527821786930706,0.14550959932998453,0.00017136897808081586,0.00023138146067747112,-199.13793103549335,0.14485746368577035,0.14537157062001338,-0.00024938520545589316,0.0005141069342430304,-564.6551724160436,0.1452022020580183,0.14457940584974072,9.535316679204486e-05,-0.0006227962082775707,-705.1724137941806
Centre,0.1809242989208312,0.16723545164059855,-0.013688847280232647,0.181701793973135,0.16789225492234716,0.0007774950523037893,-0.013809539050787828,-0.8816795752368822,0.18158243581330488,0.16735080896825555,0.0006581368924736819,-0.014231626845049333,-3.965122509624952,0.1808196104789692,0.16733747286101167,-0.00010468844186201087,-0.013482137617957524,1.5100589410009801,0.18079627229129228,0.1673354724449253,-0.0001280266295389243,-0.013460799846366972,1.665935992981571,0.1810789977648575,0.16811030027578,0.00015469884402630196,-0.012968697489077502,5.2608505041551235,0.18126970409844084,0.16766687470992803,0.0003454051776096423,-0.013602829388512816,0.6283793657632875
FDP,0.04420986231803266,0.043122969577676,-0.001086892740356657,0.04400181904503196,0.04274955857485423,-0.00020804327300069647,-0.0012522604701777351,-15.214723926375084,0.04413117928529523,0.04260486181126055,-7.868303273742688e-05,-0.0015263174740346788,-40.42944785276856,0.04416185233195561,0.04288091923120395,-4.800998607704804e-05,-0.001280933100751662,-17.852760736200324,0.04409850582254837,0.04278289884296325,-0.0001113564954842855,-0.0013156069795851252,-21.042944785280014,0.044108507902981126,0.04261619750241787,-0.00010135441505153275,-0.0014923104005632529,-37.300613496927085,0.043837118120572914,0.042392817706086744,-0.00037274419745974424,-0.0014443004144861701,-32.883435582818606
SVP,0.048710798512760396,0.049253578077576604,0.0005427795648162079,0.048858162497802615,0.049468289404199305,0.00014736398504221898,0.0006101269063966894,-12.407862407879367,0.048766143357821486,0.0495336363296932,5.534484506108939e-05,0.0007674929718717166,-41.40049140051902,0.04907220701906313,0.04946295496130187,0.0003614085063027364,0.00039074794223873527,28.009828009820616,0.049200233648602064,0.049566309792440116,0.0004894351358416676,0.0003660761438380525,32.55528255526522,0.049052202858197676,0.04947829148463205,0.0003414043454372795,0.0004260886264343747,21.498771498766033,0.04918623073599632,0.04996839342583605,0.00047543222323592066,0.0007821626898397299,-44.103194103223146
