alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.3,0.441954969194768,0.4117647058823529,0.2631578947368421,0.8978178715201236,0.7666767956330849
0.4,0.4453479966519277,0.4117647058823529,0.2631578947368421,0.899388563342041,0.7684889405482461
0.5,0.4574589954233962,0.44,0.2857142857142857,0.9062915130922332,0.7771103406104992
0.6,0.4800839593248256,0.44,0.3090909090909091,0.9169942848339392,0.7912704001273345
0.7,0.5124331598230422,0.5,0.3333333333333333,0.9306377500075168,0.8110151559684959
0.8,0.5433946969287551,0.5319148936170213,0.3584905660377358,0.9413439694531296,0.8282083791056246
0.9,0.564193529846996,0.5319148936170213,0.3846153846153846,0.9481543851879092,0.8397041611597619
1.0,0.5799187315887582,0.5652173913043478,0.4117647058823529,0.952217728742485,0.8471951776977996
1.1,0.582852145032397,0.5652173913043478,0.4117647058823529,0.95254203875126,0.8482583660676711
1.2,0.572007047430161,0.5652173913043478,0.3846153846153846,0.949956786775758,0.8434666527346518
1.3,0.5600352394040948,0.5319148936170213,0.3846153846153846,0.9464187808468572,0.8373495304339046
1.4,0.5559304909323789,0.5319148936170213,0.3846153846153846,0.944927526396054,0.8347206378993081
1.5,0.5545637433813673,0.5319148936170213,0.3846153846153846,0.9439886922335722,0.833494233404444
1.8,0.532389293320577,0.5,0.3584905660377358,0.9366909305872402,0.8216743050178174
2.1,0.5172838054022166,0.5,0.3333333333333333,0.9313296463807892,0.8133647776094464
2.4,0.5063545682719942,0.4693877551020408,0.3333333333333333,0.9272364844315152,0.8072036432954693
2.7,0.4980114597283659,0.4693877551020408,0.3333333333333333,0.9240240529874736,0.8024656270113469
3.0,0.4918643165929476,0.4693877551020408,0.3090909090909091,0.9214307416824844,0.7987114546221232
