ID1,ID2,abs_r,arccos_dist,signed_r,group,cat1,cat2
32273,32282,0.15795021642107,1.4121818615463901,-0.15795021642107,cross,Foreign trade & foreign policy,Federal budget
32238,32243,0.15792085337943004,1.412211597795052,-0.15792085337943004,cross,Finances & taxes,Economy & labour
32226,32271,0.15784885112401348,1.4122845146074219,-0.15784885112401348,within-full-only,Education,Foreign trade & foreign policy
32255,32272,0.1576939316992697,1.4124413989038946,-0.1576939316992697,cross,Nature conservation,Foreign trade & foreign policy
32255,32277,0.157674072363397,1.4124615098350992,-0.157674072363397,within-full-only,Nature conservation,Values
32258,32268,0.1576441215499913,1.4124918399693105,-0.1576441215499913,cross,"Democracy, Media & Digitalization",Security & military
32252,32268,0.15760355957780267,1.4125329154163084,0.15760355957780267,within-mini,Nature conservation,Security & military
32223,32248,0.15735233819291786,1.4127873110221139,-0.15735233819291786,cross,Health,Energy & transport
32256,32259,0.15733708869520835,1.4128027528674423,0.15733708869520835,cross,Nature conservation,"Democracy, Media & Digitalization"
32255,32268,0.15731564311970278,1.412824468879735,-0.15731564311970278,cross,Nature conservation,Security & military
32244,32259,0.15730551108186136,1.41283472866026,0.15730551108186136,cross,Economy & labour,"Democracy, Media & Digitalization"
32251,32268,0.1572541626681644,1.412886724206584,-0.1572541626681644,cross,Energy & transport,Security & military
32268,32278,0.15713158751344114,1.4130108424085945,-0.15713158751344114,cross,Security & military,Values
32238,32252,0.15706257225495474,1.4130807253925883,-0.15706257225495474,within-mini,Finances & taxes,Nature conservation
32218,32236,0.15700508133930777,1.4131389385457618,-0.15700508133930777,cross,Welfare state & family,Finances & taxes
32236,32270,0.15697186551438672,1.41317257140349,0.15697186551438672,within-mini,Finances & taxes,Foreign trade & foreign policy
32248,32272,0.15683716823036517,1.4133089580024483,-0.15683716823036517,cross,Energy & transport,Foreign trade & foreign policy
32218,32267,0.15683032836319127,1.4133158835734414,0.15683032836319127,cross,Welfare state & family,Security & military
32264,32273,0.15680671412486988,1.4133397936406111,0.15680671412486988,within-mini,Security & military,Foreign trade & foreign policy
32228,32242,0.15671486716424046,1.413432790356837,-0.15671486716424046,cross,Immigration & integration,Economy & labour
32233,32269,0.15659909986439927,1.413550004896295,0.15659909986439927,within-full-only,Society & ethics,Foreign trade & foreign policy
32223,32224,0.15642241621089054,1.4137288931231358,-0.15642241621089054,cross,Health,Health
32243,32288,0.15641733282059392,1.4137340398664906,-0.15641733282059392,within-full-only,Economy & labour,Federal budget
32233,32262,0.15630306830909316,1.4138497273221882,0.15630306830909316,within-full-only,Society & ethics,"Democracy, Media & Digitalization"
32249,32286,0.15624540020602026,1.4139081127660371,0.15624540020602026,cross,Energy & transport,Federal budget
32222,32262,0.15623226053268066,1.4139214158099858,-0.15623226053268066,cross,Health,"Democracy, Media & Digitalization"
32220,32278,0.15600651990908668,1.41414995878417,0.15600651990908668,within-full-only,Health,Values
32255,32259,0.15599223961465555,1.4141644160770241,0.15599223961465555,within-full-only,Nature conservation,"Democracy, Media & Digitalization"
32224,32281,0.15593584660550394,1.4142215077319933,0.15593584660550394,within-full-only,Health,Federal budget
32240,32242,0.15590861478838675,1.4142490767363851,-0.15590861478838675,cross,Economy & labour,Economy & labour
32254,32261,0.15589564937622083,1.4142622026455156,-0.15589564937622083,cross,Nature conservation,"Democracy, Media & Digitalization"
32250,32283,0.1557873754644673,1.4143718158029235,0.1557873754644673,within-full-only,Energy & transport,Federal budget
32258,32275,0.15559460840901498,1.414566962515111,0.15559460840901498,within-full-only,"Democracy, Media & Digitalization",Values
32232,32275,0.1555025383144989,1.4146601670727168,-0.1555025383144989,cross,Society & ethics,Values
32245,32250,0.15548029899161475,1.41468268021751,-0.15548029899161475,cross,Energy & transport,Energy & transport
32256,32261,0.15525184692560998,1.4149139404855822,-0.15525184692560998,within-mini,Nature conservation,"Democracy, Media & Digitalization"
32223,32284,0.15521908287426397,1.4149471065931456,-0.15521908287426397,cross,Health,Federal budget
32221,32235,0.15508190551623152,1.4150859654141057,0.15508190551623152,within-full-only,Health,Society & ethics
32250,32254,0.1549383461249707,1.4152312812553347,0.1549383461249707,within-full-only,Energy & transport,Nature conservation
32254,32259,0.15490926911676217,1.4152607136174862,0.15490926911676217,within-full-only,Nature conservation,"Democracy, Media & Digitalization"
32214,32266,0.15488594934106312,1.4152843182890789,0.15488594934106312,cross,Welfare state & family,Security & military
32256,32270,0.15484831643539246,1.4153224107688192,-0.15484831643539246,within-mini,Nature conservation,Foreign trade & foreign policy
32223,32258,0.15478183463489556,1.4153897038911338,-0.15478183463489556,cross,Health,"Democracy, Media & Digitalization"
32225,32257,0.15474978885162083,1.4154221404970815,0.15474978885162083,within-full-only,Education,Nature conservation
32217,32280,0.15444412584510345,1.4157315230186527,-0.15444412584510345,within-full-only,Welfare state & family,Values
32236,32259,0.15421992398463322,1.415958443605809,-0.15421992398463322,cross,Finances & taxes,"Democracy, Media & Digitalization"
32232,32255,0.15410148992126588,1.4160783105846968,0.15410148992126588,cross,Society & ethics,Nature conservation
32232,32282,0.15407229864124694,1.4161078547012234,0.15407229864124694,cross,Society & ethics,Federal budget
32240,32273,0.15400443869030056,1.4161765343529769,-0.15400443869030056,within-mini,Economy & labour,Foreign trade & foreign policy
32224,32265,0.1537517991874348,1.4164322191038303,0.1537517991874348,within-full-only,Health,Security & military
32243,32246,0.15370144001518046,1.4164831840754148,-0.15370144001518046,cross,Economy & labour,Energy & transport
32215,32283,0.15347178943923112,1.4167155921295516,0.15347178943923112,cross,Welfare state & family,Federal budget
32222,32283,0.15336504413081864,1.416823616301899,-0.15336504413081864,cross,Health,Federal budget
32242,32271,0.15318000598374648,1.4170108670116814,-0.15318000598374648,within-full-only,Economy & labour,Foreign trade & foreign policy
32214,32258,0.15296118411156456,1.4172322983964427,0.15296118411156456,cross,Welfare state & family,"Democracy, Media & Digitalization"
32232,32245,0.15293128345573584,1.4172625550364246,-0.15293128345573584,within-mini,Society & ethics,Energy & transport
32261,32287,0.15276339851222653,1.4174324361148074,0.15276339851222653,cross,"Democracy, Media & Digitalization",Federal budget
32221,32272,0.15275743666551383,1.417438468765219,-0.15275743666551383,cross,Health,Foreign trade & foreign policy
32265,32278,0.1526899600338802,1.4175067463663944,0.1526899600338802,within-full-only,Security & military,Values
32224,32261,0.15253311620025747,1.4176654492050482,-0.15253311620025747,cross,Health,"Democracy, Media & Digitalization"
32243,32287,0.1521850244029842,1.4180176529097908,0.1521850244029842,within-full-only,Economy & labour,Federal budget
32249,32250,0.15212958141153765,1.4180737490686741,-0.15212958141153765,cross,Energy & transport,Energy & transport
32231,32250,0.15192951899611695,1.4182761643703217,0.15192951899611695,cross,Immigration & integration,Energy & transport
32252,32286,0.15169932949775378,1.4185090532811542,0.15169932949775378,cross,Nature conservation,Federal budget
32233,32253,0.1516959159585302,1.4185125067879925,0.1516959159585302,cross,Society & ethics,Nature conservation
32217,32230,0.15167484426302685,1.4185338251620974,0.15167484426302685,cross,Welfare state & family,Immigration & integration
32260,32266,0.15161960051497622,1.4185897152973612,0.15161960051497622,cross,"Democracy, Media & Digitalization",Security & military
32220,32247,0.15141308028279332,1.4187986477062273,-0.15141308028279332,within-full-only,Health,Energy & transport
32242,32250,0.15136623687951722,1.4188460373143987,-0.15136623687951722,within-full-only,Economy & labour,Energy & transport
32249,32258,0.15118363837948545,1.4190307616731619,0.15118363837948545,cross,Energy & transport,"Democracy, Media & Digitalization"
32239,32282,0.1511688633129628,1.4190457085265,0.1511688633129628,within-full-only,Finances & taxes,Federal budget
32225,32241,0.1511408201647403,1.4190740776329773,0.1511408201647403,cross,Education,Economy & labour
32255,32273,0.1510828276945718,1.419132743785655,-0.1510828276945718,cross,Nature conservation,Foreign trade & foreign policy
32267,32278,0.15098985865126927,1.419226791727178,-0.15098985865126927,cross,Security & military,Values
32223,32262,0.15053014948502955,1.4196918159420449,-0.15053014948502955,cross,Health,"Democracy, Media & Digitalization"
32222,32247,0.15051703218996715,1.4197050844125212,0.15051703218996715,cross,Health,Energy & transport
32266,32278,0.1504590907868617,1.4197636932634023,0.1504590907868617,within-full-only,Security & military,Values
32220,32284,0.1503398590101821,1.4198842968691303,0.1503398590101821,within-full-only,Health,Federal budget
32223,32275,0.15033341432180236,1.4198908156442716,0.15033341432180236,cross,Health,Values
32227,32236,0.1503086159192245,1.4199158990637242,-0.1503086159192245,within-mini,Education,Finances & taxes
32217,32264,0.15019570064670015,1.4200301109025508,0.15019570064670015,cross,Welfare state & family,Security & military
32257,32273,0.15016338441265037,1.4200627978477325,-0.15016338441265037,cross,Nature conservation,Foreign trade & foreign policy
32273,32286,0.15007696212306404,1.4201502107212793,0.15007696212306404,cross,Foreign trade & foreign policy,Federal budget
32247,32274,0.1500400488947334,1.420187546700475,0.1500400488947334,within-full-only,Energy & transport,Values
32245,32282,0.14968320643567556,1.4205484650193505,-0.14968320643567556,cross,Energy & transport,Federal budget
32243,32260,0.14947908186869283,1.4207549122307224,-0.14947908186869283,cross,Economy & labour,"Democracy, Media & Digitalization"
32236,32244,0.14946551506405986,1.4207686331776581,-0.14946551506405986,within-mini,Finances & taxes,Economy & labour
32229,32271,0.14922343269987629,1.4210134612331846,0.14922343269987629,within-full-only,Immigration & integration,Foreign trade & foreign policy
32221,32268,0.14910337560553236,1.4211348766553549,-0.14910337560553236,cross,Health,Security & military
32223,32253,0.14884828484798243,1.421392846137013,-0.14884828484798243,within-mini,Health,Nature conservation
32239,32261,0.14868452634711282,1.421558447388168,-0.14868452634711282,cross,Finances & taxes,"Democracy, Media & Digitalization"
32250,32256,0.14831364252724447,1.4219334894725406,0.14831364252724447,cross,Energy & transport,Nature conservation
32222,32252,0.1482508024708282,1.4219970319860102,0.1482508024708282,within-mini,Health,Nature conservation
32222,32285,0.14823684582209018,1.4220111445668793,0.14823684582209018,cross,Health,Federal budget
32215,32261,0.14814201021758164,1.4221070389417163,-0.14814201021758164,within-mini,Welfare state & family,"Democracy, Media & Digitalization"
32236,32264,0.14811433045096803,1.4221350274729951,0.14811433045096803,within-mini,Finances & taxes,Security & military
32224,32236,0.14810637137476607,1.4221430753100734,-0.14810637137476607,cross,Health,Finances & taxes
32264,32282,0.14757695742724822,1.4226783716126328,-0.14757695742724822,cross,Security & military,Federal budget
32258,32273,0.14753539907891702,1.4227203899068241,-0.14753539907891702,cross,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32224,32228,0.14737035910567287,1.4228872538564672,0.14737035910567287,cross,Health,Immigration & integration
32261,32282,0.14733778536790254,1.4229201870998782,-0.14733778536790254,cross,"Democracy, Media & Digitalization",Federal budget
32224,32240,0.1472990180357033,1.4229593820838224,0.1472990180357033,cross,Health,Economy & labour
32229,32233,0.14696984133184565,1.423292180802637,0.14696984133184565,within-full-only,Immigration & integration,Society & ethics
32215,32267,0.1467781708644274,1.4234859526860661,0.1467781708644274,within-mini,Welfare state & family,Security & military
32224,32275,0.14641294653594045,1.4238551658057466,-0.14641294653594045,within-full-only,Health,Values
