alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.3,0.4423746349153776,0.4117647058823529,0.2631578947368421,0.8979267818008594,0.7669124215056957
0.4,0.4458705294859631,0.4117647058823529,0.2631578947368421,0.8993507888240494,0.7688302710655891
0.5,0.4552395621308712,0.44,0.2857142857142857,0.903811408686279,0.7748705412249497
0.6,0.4648120083848278,0.44,0.2857142857142857,0.9078428840897568,0.780214199018348
0.7,0.4845740316335039,0.4693877551020408,0.3090909090909091,0.9165273605219032,0.7922065499235758
0.8,0.4976966292589513,0.4693877551020408,0.3260606060606016,0.9218786275332403,0.7999861248084843
0.9,0.5034237250079944,0.4693877551020408,0.3333333333333333,0.9239070172079836,0.803307542870166
1.0,0.4968764805936482,0.4693877551020408,0.3090909090909091,0.9215907939323472,0.7998053418028446
1.1,0.4912457339633145,0.4693877551020408,0.3090909090909091,0.9194917341485552,0.7967012580075064
1.2,0.4965319904182513,0.4693877551020408,0.3090909090909091,0.9227701057079098,0.8010663602971168
1.3,0.4919162512566619,0.4693877551020408,0.3090909090909091,0.9209999258725964,0.7984664194799318
1.4,0.4880214974138581,0.4693877551020408,0.3090909090909091,0.9193705814129264,0.796108924798909
1.5,0.4845027480841435,0.4693877551020408,0.3090909090909091,0.9179475483580568,0.7940665672140876
1.8,0.4764567679759481,0.44,0.3090909090909091,0.9146027942947972,0.7893280253586549
2.1,0.4709277346304287,0.44,0.2857142857142857,0.9121921272202692,0.7859614432023845
2.4,0.4668921368025975,0.44,0.2857142857142857,0.910373354385128,0.7834494968199066
2.7,0.4638329372136954,0.44,0.2857142857142857,0.9089552399247528,0.7815089298712986
3.0,0.4614781257917884,0.44,0.2857142857142857,0.9078149314710948,0.7799589208634875
