lambda,base_jaccard_mean,base_jaccard_lo,base_jaccard_hi,base_spearman_mean,base_spearman_lo,base_spearman_hi,base_kendall_mean,base_kendall_lo,base_kendall_hi,crw_jaccard_mean,crw_jaccard_lo,crw_jaccard_hi,crw_spearman_mean,crw_spearman_lo,crw_spearman_hi,crw_kendall_mean,crw_kendall_lo,crw_kendall_hi
0.0,0.7597743142695931,0.7597743142695931,0.7597743142695931,0.9827126797360176,0.9827126797360176,0.9827126797360176,0.9217260392936868,0.9217260392936868,0.9217260392936868,0.9948616131597183,0.9948616131597183,0.9948616131597183,0.9999950040524681,0.9999950040524681,0.9999950040524681,0.9990408861057857,0.9990408861057857,0.9990408861057857
0.05,0.7467728705137398,0.74168929326039,0.7516783765911951,0.9842502552126342,0.9840606691330288,0.9844416932868243,0.9215046359007714,0.9208441151206453,0.9221583895512625,0.9756281654082261,0.9731016508695489,0.9779431126727648,0.9999331270043402,0.9999262287819676,0.999939858498144,0.9960401879144247,0.9957816367218372,0.9962977564809877
0.1,0.7346273387157294,0.7279076462781914,0.7411724170206353,0.9856040065980163,0.9853611108289875,0.98585008392723,0.9219115792976446,0.9210694746363248,0.9227494600855352,0.9609016673994072,0.9582457431334303,0.963602798292984,0.999865739245702,0.9998556804586597,0.999874941474057,0.9934976023121942,0.9931946191219864,0.9937982440937835
0.2,0.7149753264948931,0.7074642582087173,0.7220758959796758,0.9878211662304299,0.9875480622962824,0.9880932467585279,0.9237787391105414,0.9228329321076588,0.9247521986087005,0.9394790353167607,0.9366587158057458,0.942271859893377,0.9997191669326687,0.9997048464720086,0.9997330170803194,0.9893643678874254,0.9890369909410495,0.9896827845351222
0.4,0.6912901958294152,0.6853016463479465,0.6972719910263601,0.9905877843464935,0.9903377730745113,0.9908239947021472,0.9279796020792606,0.927062349801288,0.9289092023459746,0.9109207926525386,0.9085119878390087,0.9132218800079756,0.999401147599761,0.9993801866334461,0.9994211625419297,0.9832163208746609,0.9828754486077552,0.9835408180155516
0.6,0.6770643321137251,0.672032304120002,0.6822324339480554,0.9917784428179507,0.9915758970863578,0.9919961288843476,0.9305663895048774,0.9297097111698488,0.9314487436633353,0.8917163032488434,0.889695649392874,0.8937335106604125,0.9990940305940552,0.9990757862121185,0.9991134927144834,0.978852247288302,0.9785938711932429,0.9791228347015664
0.8,0.6681050567676264,0.6639485251776027,0.6721197243677516,0.9920639847060443,0.9918959085219868,0.9922293602511928,0.9315971240288445,0.9308962510540626,0.9323013667406559,0.8791832935079981,0.8776681354690539,0.8807839759149304,0.998842966709665,0.9988278110093745,0.9988579723847931,0.9759476360820261,0.9757526097617851,0.976137937423033
1.0,0.6658475461573871,0.6623297302126264,0.6693679148981696,0.9919547119546449,0.9918075244094211,0.99209641348852,0.9323626841548405,0.9317384342372117,0.9329703815195894,0.8726339141447655,0.8714223015390943,0.8738210749025442,0.9986738437345508,0.9986640986260592,0.9986837870998274,0.9743802249796121,0.9742492423228325,0.9745115859932264
