party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13178874539236696,0.13030510346151528,0.13174606984918694,0.13166938723253677,0.13175140429208457
Green,0.1353834930998901,0.13535815449612687,0.129071513541475,0.13544217197176192,0.13457265777947447,0.13540483087147914
GLP,0.16196035442036616,0.16189100666269848,0.16428750513438165,0.16187967097154157,0.16264449672196335,0.16189500749487182
Centre,0.17452696827605796,0.17481102736034754,0.16610988418923686,0.17481702860860746,0.17049946388847867,0.17481436138715867
FDP,0.04323966051605851,0.043365686729510855,0.055976309739098694,0.04336835395095955,0.04764991118153099,0.043358351870526834
SVP,0.046647035916806634,0.04674238908359875,0.06031521223081498,0.046767727687361677,0.05135801580062312,0.04675305796939368
