alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.627018214141275,0.6363636363636364,0.3846153846153846,0.934072538743575,0.8307407756584035
0.1,0.627018214141275,0.6363636363636364,0.3846153846153846,0.934072538743575,0.8307407756584035
0.2,0.6391704893015591,0.6363636363636364,0.4117647058823529,0.941916379765729,0.8421485519313027
0.3,0.6765428950826183,0.6744186046511628,0.4693877551020408,0.960737989061938,0.8724273788379187
0.4,0.7197916081334762,0.7142857142857143,0.5,0.9753397667007824,0.9011902793553972
0.5,0.7529065630103011,0.7560975609756098,0.5652173913043478,0.9831295259441548,0.9195870972833008
0.6,0.7746156785769934,0.8,0.6,0.9869292842889008,0.9298816949129104
0.7,0.761901953038836,0.7560975609756098,0.5652173913043478,0.9848470017565693,0.9240303420417888
0.8,0.7377860120887315,0.7560975609756098,0.5319148936170213,0.98006494747077,0.9119692735500904
0.9,0.7360876713356513,0.7560975609756098,0.5319148936170213,0.9802545679627936,0.9117431644214004
1.0,0.7275458845271522,0.7560975609756098,0.5319148936170213,0.9783200478901726,0.9070565009021234
1.1,0.7146569026209229,0.7142857142857143,0.5,0.9748562873805308,0.8993936609423148
1.2,0.7045646426495351,0.7142857142857143,0.5,0.9718437855712316,0.8930990959638454
1.3,0.6966526183697742,0.7142857142857143,0.4693877551020408,0.9692150458651084,0.887852196665603
1.4,0.6902718400712825,0.7142857142857143,0.4693877551020408,0.9669108425848536,0.8834222644740891
1.5,0.6850328358681268,0.6744186046511628,0.4693877551020408,0.9648789970631398,0.8796226293495838
1.8,0.6733824522984465,0.6744186046511628,0.44,0.9600178439398236,0.8709156356877849
2.1,0.6654932534712583,0.6744186046511628,0.44,0.9564568071562044,0.864834055169582
2.4,0.6596874873853851,0.6744186046511628,0.44,0.9537428831572268,0.8603255539704018
2.7,0.6553697730191028,0.6744186046511628,0.4117647058823529,0.9516095733399804,0.8568838095796673
3.0,0.6521610466743072,0.6744186046511628,0.4117647058823529,0.9498879336983128,0.8541474211915884
