party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13223350456894176,0.11801254660969451,0.12162596486735675,0.12575215644853643,0.129999706605634
Green,0.1353834930998901,0.1346233349870015,0.1417601527784309,0.1395810328548204,0.1385374824630075,0.13612631427336033
GLP,0.16196035442036616,0.16123086935413922,0.2035936808189088,0.1904436122713218,0.17940998394330063,0.16789558894914539
Centre,0.17452696827605796,0.17561052698960306,0.1668727095235754,0.1689944841860364,0.170839534623194,0.17369212796260675
FDP,0.04323966051605851,0.04347837683571975,0.04490667392151315,0.04490867433759997,0.04448658654333897,0.04413317970138237
SVP,0.046647035916806634,0.04673372061389037,0.048395399576448526,0.0478599548706162,0.047485877062431965,0.0469811054032601
