party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13156936642820938,0.1197415729138314,0.13158670336762623,0.12783925723216444,0.13159403822661006
Green,0.1353834930998901,0.13566088413055744,0.12993435968014194,0.13565688329838424,0.13477269938813077,0.13564021316432975
GLP,0.16196035442036616,0.16229709112826732,0.15369063431859592,0.16229975834971602,0.15726271064379638,0.16230242557116475
Centre,0.17452696827605796,0.1742049012861232,0.16572980513279822,0.17420956892365852,0.17008671136929066,0.17420890211829626
FDP,0.04323966051605851,0.04336168589733787,0.057649324392814845,0.04336168589733787,0.04902953147588568,0.04336301950806223
SVP,0.046647035916806634,0.0469784381818112,0.053759848715204145,0.04697643776572465,0.04950296328303272,0.0469744373496381
