party,mini_baseline,aug_baseline,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α0.3,aug_crw_ANSWER-CORR_α0.3,mini_crw_ANSWER-CORR_α0.4,aug_crw_ANSWER-CORR_α0.4,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6
SP,0.12502733901984497,0.16122886893805616,0.12340833560046827,0.16096147998782157,0.12383909186443727,0.16082411808321156,0.12449922917299738,0.16122886893805616,0.12415782482756069,0.16092747291435028,0.12283755021044077,0.15939648780278123
Green,0.12615157286048573,0.12740316652530004,0.12656299176895097,0.12715578173593003,0.1257254842340505,0.1272678050367764,0.12597286902342072,0.12740316652530004,0.12635828252276182,0.12731914904966482,0.12598487151993987,0.127581870362365
GLP,0.14510684889122624,0.15609246723316753,0.14428401107429364,0.15485020884342277,0.14482612383374752,0.15501090893570862,0.14479144995491405,0.15609246723316753,0.1451768634542554,0.15587908951726984,0.1452022020580183,0.15573705997512527
Centre,0.1809242989208312,0.1628512063842556,0.181701793973135,0.1637020500263996,0.18158243581330488,0.16331930374850703,0.18160444039025725,0.1628512063842556,0.1809769765444432,0.1632019460047633,0.18126970409844084,0.16327729501068877
FDP,0.04420986231803266,0.046881751404296144,0.04400181904503196,0.0465923578771093,0.04413117928529523,0.046472332911916436,0.0443032150687381,0.046881751404296144,0.04424186897541736,0.04661836328623432,0.043837118120572914,0.04628696102122984
SVP,0.048710798512760396,0.04936293415697464,0.048858162497802615,0.0495116317527412,0.048766143357821486,0.04970233808632531,0.04882148820288266,0.04936293415697464,0.049217570588018865,0.04955697451736963,0.04918623073599632,0.04996772662047394
