party,mini_baseline,aug_baseline,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α0.3,aug_crw_ANSWER-CORR_α0.3,mini_crw_ANSWER-CORR_α0.4,aug_crw_ANSWER-CORR_α0.4,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6
SP,0.12502733901984497,0.12565546967102015,0.12340833560046827,0.125133361072432,0.12383909186443727,0.12577616144157516,0.12449922917299738,0.12565546967102015,0.12415782482756069,0.1252760574199388,0.12283755021044077,0.1239604504403542
Green,0.12615157286048573,0.12953427646283266,0.12656299176895097,0.12951960674486385,0.1257254842340505,0.12952227396631372,0.12597286902342072,0.12953427646283266,0.12635828252276182,0.12954694576471404,0.12598487151993987,0.12931223027722616
GLP,0.14510684889122624,0.15311251406957851,0.14428401107429364,0.15212564213354937,0.14482612383374752,0.1523196824939449,0.14479144995491405,0.15311251406957851,0.1451768634542554,0.1530638372781399,0.1452022020580183,0.15317119294145162
Centre,0.1809242989208312,0.19835192386681705,0.181701793973135,0.19887603288149086,0.18158243581330488,0.19859797504546065,0.18160444039025725,0.19835192386681705,0.1809769765444432,0.1985486314486595,0.18126970409844084,0.19874867305731297
FDP,0.04420986231803266,0.047559225652272975,0.04400181904503196,0.04739319111708959,0.04413117928529523,0.04715114077061762,0.0443032150687381,0.047559225652272975,0.04424186897541736,0.04730984044681687,0.043837118120572914,0.046971103322828396
SVP,0.048710798512760396,0.050697878492063336,0.048858162497802615,0.05084257525565683,0.048766143357821486,0.05079056443740657,0.04882148820288266,0.050697878492063336,0.049217570588018865,0.050921258288394264,0.04918623073599632,0.05136535065960759
