alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.8,0.9179498740629639,0.9459459459459459,0.8461538461538461,0.9990833508198604,0.9829372675050553,0.5403940664453853,0.8486151316171331,0.7291240428220639
