alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.2,0.8159901595890561,0.8461538461538461,0.6744186046511628,0.9951729938144566,0.9596706648499241,0.5403940664453853,0.8486151316171331,0.7291240428220639
