alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
3.0,0.6090202428440508,0.6,0.3584905660377358,0.9234907125322187,0.8155359126918339,0.5403940664453853,0.8486151316171331,0.7291240428220639
