alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.6,0.8280579857064716,0.8461538461538461,0.6744186046511628,0.9958834475583915,0.9622609178175024,0.5403940664453853,0.8486151316171331,0.7291240428220639
