alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
2.1,0.6486268263527919,0.6363636363636364,0.4117647058823529,0.9500499509307871,0.8542576940404236,0.5403940664453853,0.8486151316171331,0.7291240428220639
