alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.8,0.6754539567497994,0.6744186046511628,0.46938775510204084,0.9626020821673461,0.8756055935134502,0.5403940664453853,0.8486151316171331,0.7291240428220639
