alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.1,0.8506575180186208,0.8461538461538461,0.7142857142857143,0.9957820150892834,0.9612144580465767,0.5403940664453853,0.8486151316171331,0.7291240428220639
