alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.3,0.8154040496723078,0.8461538461538461,0.6744186046511628,0.9951604141619049,0.9591641981022473,0.5403940664453853,0.8486151316171331,0.7291240428220639
