alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.3,0.7694560214143032,0.8,0.6,0.9871203104564115,0.9299230484793419,0.5403940664453853,0.8486151316171331,0.7291240428220639
