alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.2,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.3,0.4430877482164223,0.4117647058823529,0.2631578947368421,0.8981119647620396,0.7671570285659701
0.4,0.4537538243981399,0.4117647058823529,0.2857142857142857,0.9037936130701448,0.774423700224711
0.5,0.4701442277764871,0.44,0.2857142857142857,0.911753039633914,0.7852535764393765
0.6,0.4990246985968525,0.4693877551020408,0.3090909090909091,0.9240628948287232,0.8030166425993223
0.7,0.5276837016783356,0.5,0.3584905660377358,0.934549165765604,0.8193863371578476
0.8,0.5622003561311475,0.5319148936170213,0.3846153846153846,0.9464231790546348,0.838542077969901
0.9,0.5887074734920982,0.5652173913043478,0.4117647058823529,0.9548184017665092,0.8529642145736703
1.0,0.6090683883789367,0.6,0.44,0.9606897001672038,0.8636340941734
1.1,0.6153301808659193,0.6,0.44,0.9624568700361388,0.8670616190916403
1.2,0.6036153979347066,0.6,0.44,0.95983221539337,0.8618794118122584
1.3,0.588597361895808,0.5652173913043478,0.4117647058823529,0.9558084625857164,0.8542725253178626
1.4,0.5806721667805549,0.5652173913043478,0.4117647058823529,0.9536790384174478,0.8501363322084455
1.5,0.5795801665654453,0.5652173913043478,0.4117647058823529,0.9529374694107862,0.849107086486443
1.8,0.5515092689652542,0.5319148936170213,0.3846153846153846,0.944245510732744,0.8341230353617719
2.1,0.5329925126191946,0.5,0.3584905660377358,0.9378488323005773,0.8237342374712439
2.4,0.5198670887459836,0.5,0.3333333333333333,0.93296299451257,0.8160984651600875
2.7,0.5098188290163522,0.5,0.3333333333333333,0.929120794727562,0.8102433802788025
3.0,0.5018976782204586,0.4693877551020408,0.3333333333333333,0.9260168274512696,0.8055950862791088
