party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.1314306709128759,0.10853190797019581,0.11531331850358331,0.1235710361088403,0.12671102255935277
Green,0.1353834930998901,0.13507009457966337,0.11152719765711828,0.11937349635390718,0.12744584206847898,0.13059182976725167
GLP,0.16196035442036616,0.16131422002441193,0.14861557870702943,0.15260240796751365,0.15568238193542575,0.15660657416740928
Centre,0.17452696827605796,0.17482102944077954,0.22211620016961414,0.20829665903839503,0.19278809992477042,0.1854152330351245
FDP,0.04323966051605851,0.043153642624337095,0.04518073092537107,0.04457127082433665,0.044201193848325375,0.04374509898059281
SVP,0.046647035916806634,0.04707379134860331,0.04981569499789619,0.049180229487736635,0.047891961528000786,0.04798398066798183
