party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.1314306709128759,0.14389126271596864,0.14028251209583953,0.13508743151908068,0.13316569846527257
Green,0.1353834930998901,0.13507009457966337,0.15735539658914124,0.15407804823401663,0.1453002224462572,0.14061724838765327
GLP,0.16196035442036616,0.16131422002441193,0.14568430233487495,0.14719461648021395,0.15418740431341327,0.1570059905793542
Centre,0.17452696827605796,0.17482102944077954,0.1600012802662906,0.1622457471153938,0.16873909773232068,0.1714023183488732
FDP,0.04323966051605851,0.043153642624337095,0.0374164492881217,0.03881207291116874,0.04165333055942709,0.042395484927535886
SVP,0.046647035916806634,0.04707379134860331,0.04291826033148592,0.04436789518886951,0.04534343143374142,0.046424989731200225
