alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.2,0.4422708355567593,0.4117647058823529,0.2631578947368421,0.8978418498861369,0.7668448767874284
0.3,0.4498061304325247,0.4117647058823529,0.2857142857142857,0.900913889293857,0.7706079644636645
0.4,0.4701105686845081,0.44,0.2857142857142857,0.909349364285896,0.7816728498442947
0.5,0.5064037858989503,0.4693877551020408,0.3333333333333333,0.926360370716363,0.8056806494699521
0.6,0.5543077488613597,0.5319148936170213,0.3846153846153846,0.9438147552272664,0.8330115367312303
0.7,0.59027811044548,0.5652173913043478,0.4117647058823529,0.9550233501538437,0.8522185310032911
0.8,0.6036820712990547,0.6,0.44,0.9595638532921028,0.8603010989285625
0.9,0.59954631615105,0.6,0.44,0.9589970783285808,0.8588628257458917
1.0,0.5812608679738355,0.5652173913043478,0.4117647058823529,0.9540977418951638,0.849831242419949
1.1,0.5710475047157492,0.5652173913043478,0.4117647058823529,0.9515492228990892,0.8447598075090774
1.2,0.5584662482981327,0.5319148936170213,0.3846153846153846,0.9471973922759768,0.8374264145271221
1.3,0.5478451179498146,0.5319148936170213,0.3846153846153846,0.9436363013079356,0.8315834531871475
1.4,0.5388949300387873,0.5319148936170213,0.3584905660377358,0.9405348078981006,0.826622682444268
1.5,0.5314188973596442,0.5,0.3584905660377358,0.9378154390308469,0.8223615214577196
1.8,0.5141845290431641,0.5,0.3333333333333333,0.9313674204757644,0.8125462967847268
2.1,0.5024219598554126,0.4693877551020408,0.3333333333333333,0.9266752373368256,0.805633181575734
2.4,0.4939621745977219,0.4693877551020408,0.3090909090909091,0.9231122278989304,0.8005038348789926
2.7,0.4875311225729665,0.4693877551020408,0.3090909090909091,0.9203286857237712,0.796578352112738
3.0,0.4824604582183535,0.4693877551020408,0.3090909090909091,0.9180852255915868,0.7934533110933268
