ID1,ID2,Distance
32254,32288,0.6930403039648824
32264,32271,0.6935763702793155
32215,32257,0.6936302055316623
32235,32246,0.693870037250826
32256,32285,0.6938918981251729
32254,32276,0.6940298287113322
32230,32261,0.6941364452849736
32218,32257,0.6941707905921422
32247,32249,0.6942425660030199
32261,32279,0.6942713095230909
32235,32269,0.6944543877568918
32261,32275,0.6945104525453301
32274,32279,0.6951124748943638
32246,32277,0.6951430248335052
32241,32285,0.6954187773826023
32239,32240,0.6954566279263175
32251,32271,0.695462422066572
32260,32275,0.6954796529545577
32246,32272,0.6955945494738283
32239,32271,0.6956247085711871
32238,32244,0.6957887499267136
32268,32285,0.6958030294136137
32238,32279,0.6959381457462623
32219,32269,0.696387427356755
32261,32268,0.6966209392219089
32215,32249,0.6970347375853527
32228,32273,0.6974981874946753
32221,32285,0.6976333892171447
32218,32247,0.6976969716282364
32247,32253,0.6981061323305194
32239,32244,0.698196232230079
32240,32246,0.698245730635809
32223,32269,0.6987038617411775
32235,32280,0.6991006194562353
32253,32269,0.6994669718886923
32233,32235,0.6995966056555503
32262,32286,0.6996888605103497
32273,32285,0.699770361249862
32236,32280,0.6998696852805254
32227,32287,0.6999025091670252
32221,32253,0.7001768645806186
32218,32235,0.7002527064080981
32238,32269,0.7004299739561366
32219,32260,0.7005691260131526
32214,32275,0.7007918605199009
32234,32284,0.7009700233976385
32231,32255,0.701204098752066
32215,32255,0.7013611570965341
32239,32275,0.701377326769977
32218,32269,0.7013828745927669
32258,32259,0.7015901506384491
32221,32271,0.7019387772452783
32227,32269,0.7020953655426352
32215,32241,0.7022444233478868
32257,32285,0.7022532070909253
32215,32279,0.7023642332166643
32215,32239,0.7023721324611141
32225,32279,0.7025101683053455
32277,32279,0.7030386955712594
32264,32268,0.7030401300005757
32232,32233,0.7031937630443599
32246,32264,0.7032536416844509
32240,32279,0.703436882283762
32271,32284,0.7036340896649437
32268,32280,0.7036913218718106
32234,32286,0.7038194327812394
32260,32288,0.7038584579392135
32275,32284,0.7039293037380511
32238,32251,0.7039930518956659
32228,32249,0.704174311367475
32230,32273,0.7042478676635326
32227,32284,0.7042869055680722
32230,32238,0.7045254381166401
32234,32253,0.7047785762739638
32261,32272,0.7052387783527557
32259,32269,0.7055746541370899
32221,32255,0.7058090611926919
32217,32219,0.7061084858313099
32245,32286,0.7061810754166332
32282,32288,0.706251070099378
32218,32284,0.7062637470099049
32253,32281,0.7063184781480777
32253,32276,0.7063350123202725
32246,32257,0.7067015342727729
32218,32254,0.7067204858370995
32241,32256,0.7068114546255324
32241,32254,0.7071211465158348
32231,32249,0.7074590444814697
32221,32251,0.7075744064163509
32227,32235,0.7077437029233431
32260,32269,0.7081072633750018
32247,32255,0.7083718545886875
32234,32261,0.70849955998189
32272,32285,0.7086311530375685
32255,32260,0.7090034095655746
32241,32249,0.7090051755208368
32238,32255,0.7091089297687974
32227,32256,0.709416367036767
32219,32222,0.7097273849109712
32251,32256,0.7097779318687706
32275,32286,0.7099214656723811
32227,32282,0.7099796963963345
32239,32288,0.7101200635075646
32217,32271,0.7103938018796903
32228,32284,0.7109273415362047
32249,32262,0.7112568185624848
32277,32285,0.7113071375300057
32214,32222,0.711329463641137
32276,32286,0.7113434901571709
32229,32281,0.7113859158266569
32217,32275,0.7113920675855467
32247,32256,0.7115612841269399
32218,32272,0.7116777591491577
32254,32275,0.7119246602736241
32230,32277,0.7120525268795231
32225,32262,0.712344028529257
32214,32240,0.7123891955754627
32272,32280,0.7129661678041377
32244,32247,0.7129877171113362
32215,32284,0.713028796905196
32214,32281,0.713067206065654
32223,32261,0.7133788304389759
32251,32255,0.7135185564479745
32260,32273,0.7136024437128294
32218,32245,0.7137627534646886
32244,32279,0.7139785937790109
32221,32247,0.714012030316798
32235,32281,0.7140551626968747
32221,32257,0.7143357463704203
32235,32285,0.7152188783890938
32231,32277,0.7152330281811713
32268,32287,0.7154256603086229
32246,32260,0.7164506065163108
32241,32245,0.7164688452077463
32235,32273,0.7172208372622971
32268,32286,0.7172250218231591
32219,32221,0.7173115639932086
32245,32269,0.7175092354427197
32257,32288,0.7176202256279576
32252,32280,0.7176211642485253
32236,32281,0.7176579224576076
32218,32249,0.7179822941079593
32256,32276,0.7180162722241237
32239,32280,0.718275356442426
32236,32246,0.7183589382168489
32240,32247,0.7183809393314944
32234,32256,0.7190377752501651
32231,32247,0.7194757956075359
32261,32288,0.7195914477407848
32251,32253,0.7197327879169946
32249,32253,0.7201422148253284
32269,32271,0.7203838067148056
32247,32287,0.7204334654612838
32218,32268,0.7204486098979075
32219,32253,0.7205522223796845
32245,32254,0.7205669361760997
32241,32246,0.7205925498976368
32238,32253,0.7207722839284567
32256,32275,0.7207785068648028
32281,32286,0.7209262429916281
32238,32264,0.7212306818448513
32221,32238,0.7212346162397353
32227,32229,0.721286094607447
32227,32272,0.7214017689448475
32238,32239,0.7214597661219048
32243,32275,0.7214927617186093
32236,32238,0.7217858793106267
32268,32276,0.721844667226138
32240,32264,0.7221036511377412
32219,32250,0.722130967720599
32223,32272,0.7224830851914019
32230,32235,0.7226541014233137
32253,32288,0.7226951660147065
32238,32249,0.722809164498522
32227,32268,0.7231080701266748
32244,32284,0.723326466165156
32262,32268,0.7233415133235164
32232,32234,0.7234852826370014
32247,32272,0.7235954806960059
32221,32276,0.7237715352254447
32236,32273,0.7241665644020068
32232,32279,0.7245091491754663
32228,32232,0.7247282362813423
32223,32247,0.7250234952733483
32228,32261,0.7250946435588256
32245,32256,0.7253350928252811
32245,32257,0.7253390164578228
32247,32251,0.7254732500755127
32272,32276,0.7256276004145888
32251,32276,0.7258705818288018
32240,32260,0.7259696961533874
32227,32249,0.7259822881395112
32235,32287,0.7259921850207447
32255,32262,0.7260113966979117
32219,32225,0.7260612122970276
32273,32279,0.7265433535501764
32222,32240,0.7267989499412794
32252,32254,0.7269947079510922
32235,32262,0.7273353134863747
32218,32225,0.7276713417603184
32228,32253,0.7277313978828153
32230,32255,0.7278413860383977
32266,32283,0.7281373442643825
32247,32254,0.7282948369536
32223,32268,0.7284636314264286
32235,32264,0.7286978515703804
32221,32260,0.7287220182770773
32238,32284,0.7290265651971994
32215,32285,0.7291205860751624
32225,32287,0.7292146918009117
32238,32260,0.729364609255118
32247,32284,0.7293672587925115
32225,32227,0.729541828514511
32231,32254,0.7302749191488311
32236,32279,0.7303672355368549
32279,32284,0.7304087066664022
32215,32250,0.7307950406833881
32253,32262,0.7308320272815239
32240,32284,0.7314611960123869
32227,32239,0.7314747783770781
32262,32284,0.7315692787348358
32244,32245,0.731635319513785
32222,32244,0.7319025003538605
32223,32246,0.7319923811915898
32247,32260,0.732090246106941
32243,32248,0.7321299614580921
32241,32247,0.7322848866912031
32262,32272,0.7323072382431506
32215,32264,0.7324935087734241
32253,32257,0.7327501616253072
32220,32258,0.7328039273296972
32262,32277,0.7329457328936873
32255,32279,0.7329902129423621
32269,32284,0.7333403780135879
32227,32241,0.7334669317310554
32247,32268,0.7336312394995816
32228,32254,0.7337769877389045
32218,32282,0.7339273507749298
32255,32284,0.7340097730940197
32227,32264,0.7341766184991727
32243,32255,0.7342765744803832
32254,32287,0.7343380675815805
32228,32255,0.7348913438354007
32253,32275,0.7351453510183426
32244,32253,0.7354094664823145
32225,32276,0.7355523769923766
32264,32272,0.7357183749542049
