party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13156936642820938,0.11801254660969451,0.1315860365622641,0.12575215644853643,0.13157670128719334
Green,0.1353834930998901,0.13566088413055744,0.1417601527784309,0.13566488496273052,0.1385374824630075,0.13565221566084917
GLP,0.16196035442036616,0.16229709112826732,0.2035936808189088,0.16230042515507823,0.17940998394330063,0.16229575751754294
Centre,0.17452696827605796,0.1742049012861232,0.1668727095235754,0.17420823531293414,0.170839534623194,0.1742082353129341
FDP,0.04323966051605851,0.04336168589733787,0.04490667392151315,0.04336235270270005,0.04448658654333897,0.04336368631342441
SVP,0.046647035916806634,0.0469784381818112,0.048395399576448526,0.046973770544275914,0.047485877062431965,0.046977771376449026
