party,mini_baseline,aug_baseline,mini_crw_E5-INSTRUCT_α0.3,aug_crw_E5-INSTRUCT_α0.3,mini_crw_E5-INSTRUCT_α0.4,aug_crw_E5-INSTRUCT_α0.4,mini_crw_ANSWER-CORR_α0.3,aug_crw_ANSWER-CORR_α0.3,mini_crw_ANSWER-CORR_α0.4,aug_crw_ANSWER-CORR_α0.4,mini_crw_QWEN3_α0.6,aug_crw_QWEN3_α0.6
SP,0.12502733901984497,0.13513477469979499,0.12340833560046827,0.1348273774278297,0.12383909186443727,0.13517811704833707,0.12449922917299738,0.13513477469979499,0.12415782482756069,0.13470935287872282,0.12283755021044077,0.1332903910680004
Green,0.12615157286048573,0.13297032449415402,0.12656299176895097,0.133058342801961,0.1257254842340505,0.1329303161724222,0.12597286902342072,0.13297032449415402,0.12635828252276182,0.1331016851505035,0.12598487151993987,0.13296832407806705
GLP,0.14510684889122624,0.15936714836684115,0.14428401107429364,0.15840894906138583,0.14482612383374752,0.15854030971773594,0.14479144995491405,0.15936714836684115,0.1451768634542554,0.15933714212554304,0.1452022020580183,0.15944116376204426
Centre,0.1809242989208312,0.17849846101321387,0.181701793973135,0.17909991944990147,0.18158243581330488,0.17860248264971337,0.18160444039025725,0.17849846101321387,0.1809769765444432,0.17885120104980784,0.18126970409844084,0.17901256794745476
FDP,0.04420986231803266,0.051762099850106894,0.04400181904503196,0.05169942014606187,0.04413117928529523,0.051379353572214535,0.0443032150687381,0.051762099850106894,0.04424186897541736,0.05151804908754823,0.043837118120572914,0.05137068510250597
SVP,0.048710798512760396,0.04957631187287291,0.048858162497802615,0.04974968126704011,0.048766143357821486,0.049897045252082564,0.04882148820288266,0.04957631187287291,0.049217570588018865,0.04977635348152756,0.04918623073599632,0.05011909143768916
