alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.9,0.9847941941023196,1.0,0.9459459459459459,0.9999528774933887,0.9968254913737694,0.6226850669859675,0.8568298484800321,0.7666676090278263
