alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.7,0.8654450960113681,0.8947368421052632,0.7142857142857143,0.9959238386899538,0.965641560322518,0.6226850669859675,0.8568298484800321,0.7666676090278263
