alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
0.3,0.8533904193500034,0.8947368421052632,0.6744186046511628,0.9949629742659841,0.9614957800299161,0.6226850669859675,0.8568298484800321,0.7666676090278263
