alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.5,0.7818402510609347,0.8,0.5652173913043478,0.9778882473192323,0.9154189576984983,0.6226850669859675,0.8568298484800321,0.7666676090278263
