alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
2.7,0.6954593622424893,0.7142857142857143,0.4117647058823529,0.9328443770087858,0.846150868866039,0.6226850669859675,0.8568298484800321,0.7666676090278263
