alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
2.1,0.7217689358132408,0.7560975609756098,0.44,0.9513775081491473,0.8708894490745616,0.6226850669859675,0.8568298484800321,0.7666676090278263
