target_party,cloned_questions,party,original,original_crw,crw_drift,worst_case,worst_case_crw,delta_attack_worst,delta_crw_worst,reduction_worst,realistic,realistic_crw,delta_attack_realistic,delta_crw_realistic,reduction_realistic
SP,32220;32248;32240;32217;32270,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1773735603672076,0.1659305135468032,0.0453420978230063,0.03369700897786149,25.682730628392246,0.1496777996489805,0.1405252292476717,0.017646337104779197,0.00829172467872999,53.01163845224104
SP,32220;32248;32240;32217;32270,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.1296789732264284,0.1316333797429811,-0.005704519873461683,-0.0029899552440204036,47.58620689656736,0.1330856818218128,0.1333577384095824,-0.002297811278077294,-0.0012655965774190925,44.92164828792697
SP,32220;32248;32240;32217;32270,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.1434631736734459,0.1461590677527464,-0.018497180746920194,-0.015071801601392792,18.51838500360512,0.1528271213745634,0.156916638660823,-0.009133233045802713,-0.0043142306933161845,52.76337884207564
SP,32220;32248;32240;32217;32270,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.1625644800785202,0.1661025493302547,-0.011962488197537702,-0.009507977659348299,20.51839464882086,0.1702567467366454,0.1739415131680627,-0.004270221539412505,-0.001669013821540305,60.915053091837315
SP,32220;32248;32240;32217;32270,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.0381619376830412,0.0396462464192585,-0.005077722833017301,-0.003832130416461202,24.53053184503847,0.0418693754967741,0.0429929425320511,-0.0013702850192843993,-0.000485434303668604,64.57420924574427
SP,32220;32248;32240;32217;32270,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0440725004134233,0.0447693120169031,-0.002574535503383296,-0.0019644085969871966,23.698523698519924,0.0456041523303546,0.0461209264860452,-0.0010428835864519995,-0.0006127941278451024,41.24040920713951
Green,32217;32240;32251;32221;32266,SP,0.1320314625442013,0.1322335045689417,0.0002020420247403898,0.1438912627159686,0.1407632787619726,0.011859800171767299,0.008529774193030887,28.07826380299109,0.1350874315190806,0.13457999263846,0.0030559689748792807,0.0023464880695182877,23.216233907905416
Green,32217;32240;32251;32221;32266,Green,0.1353834930998901,0.1346233349870015,-0.0007601581128885981,0.1573553965891412,0.1523390198494469,0.0219719034892511,0.017715684862445402,19.37118752086221,0.1453002224462572,0.1387115186625373,0.009916729346367115,0.004088183675535817,58.77487896719216
Green,32217;32240;32251;32221;32266,GLP,0.1619603544203661,0.1612308693541392,-0.0007294850662269148,0.1456843023348749,0.1476953873072123,-0.01627605208549121,-0.013535482046926894,16.83805153835378,0.1541874043134132,0.1564798811485941,-0.007772950106952892,-0.0047509882055450925,38.877927425581426
Green,32217;32240;32251;32221;32266,Centre,0.1745269682760579,0.175610526989603,0.0010835587135450964,0.1600012802662906,0.1638640837294073,-0.014525688009767307,-0.011746443260195694,19.133308850519192,0.1687390977323206,0.1733600588922395,-0.005787870543737306,-0.0022504680973635116,61.11751152073359
Green,32217;32240;32251;32221;32266,FDP,0.0432396605160585,0.0434783768357197,0.00023871631966120022,0.0374164492881217,0.0391921519676125,-0.005823211227936803,-0.004286224868107202,26.394137180803657,0.041653330559427,0.0427975685609316,-0.0015863299566315006,-0.0006808082747881,57.08280790247664
Green,32217;32240;32251;32221;32266,SVP,0.0466470359168066,0.0467337206138903,8.668469708369986e-05,0.0429182603314859,0.0444679159931966,-0.0037287755853206983,-0.002265804620693701,39.234620886984075,0.0453434314337414,0.0461542667541543,-0.0013036044830651988,-0.0005794538597359983,55.54987212275356
