party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13210547793940336,0.14389126271596864,0.13985575666404296,0.13508743151908068,0.1338985175583104
Green,0.1353834930998901,0.13476003008624868,0.15735539658914124,0.152582403806643,0.1453002224462572,0.13866550909254705
GLP,0.16196035442036616,0.16103216135620885,0.14568430233487495,0.14821616229507573,0.15418740431341327,0.15705800139760498
Centre,0.17452696827605796,0.17572054987436275,0.1600012802662906,0.16360336283279403,0.16873909773232068,0.1735094232933676
FDP,0.04323966051605851,0.04321298830157131,0.0374164492881217,0.039058124089814066,0.04165333055942709,0.04260819583807201
SVP,0.046647035916806634,0.046852411968358744,0.04291826033148592,0.04468396093054373,0.04534343143374142,0.046338305034116706
