party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13178874539236696,0.1197415729138314,0.13177140845295018,0.12783925723216444,0.13176407359396616
Green,0.1353834930998901,0.13535815449612687,0.12993435968014194,0.13541016531437694,0.13477269938813077,0.13539416198568444
GLP,0.16196035442036616,0.16189100666269848,0.15369063431859592,0.16188633902516364,0.15726271064379638,0.16190034193776912
Centre,0.17452696827605796,0.17481102736034754,0.16572980513279822,0.17481036055498583,0.17008671136929066,0.17480769333353668
FDP,0.04323966051605851,0.043365686729510855,0.057649324392814845,0.04336968756168394,0.04902953147588568,0.04336035228661339
SVP,0.046647035916806634,0.04674238908359875,0.053759848715204145,0.04675439158011804,0.04950296328303272,0.04675839241229114
