alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.5403940664453853,0.5319148936170213,0.3090909090909091,0.8486151316171331,0.7291240428220639
0.1,0.5403940664453853,0.5319148936170213,0.3090909090909091,0.8486151316171331,0.7291240428220639
0.2,0.5483149500292971,0.5319148936170213,0.3090909090909091,0.8597765159484502,0.7405248183761848
0.3,0.574204133485483,0.5652173913043478,0.3333333333333333,0.887233865081716,0.7711427354503151
0.4,0.6108883797597948,0.6,0.3846153846153846,0.9212601358274628,0.812947321491782
0.5,0.6417832977308993,0.6363636363636364,0.4117647058823529,0.9431893508585756,0.8440729861099944
0.6,0.668972652602029,0.6744186046511628,0.44,0.9567819031808138,0.8658246014148834
0.7,0.666061021262457,0.6744186046511628,0.44,0.9557597525222092,0.8637102783218208
0.8,0.6504185398809388,0.6363636363636364,0.4117647058823529,0.9479919313915128,0.8510823629268627
0.9,0.6349722780823989,0.6363636363636364,0.4117647058823529,0.9386427964666392,0.8368828998130061
1.0,0.6319941949005433,0.6363636363636364,0.4117647058823529,0.9363950476783802,0.8335633291480955
1.1,0.6293478105202572,0.6363636363636364,0.3846153846153846,0.935638736426608,0.8325722605085127
1.2,0.6190227441355916,0.6363636363636364,0.3846153846153846,0.928368034835874,0.8223018357098264
1.3,0.6109147170980651,0.6,0.3846153846153846,0.9221620436283524,0.8138572579877592
1.4,0.6043638416217687,0.6,0.3584905660377358,0.9168200930758508,0.806814374683669
1.5,0.598959986617501,0.6,0.3584905660377358,0.9121804879797412,0.8008456573819143
1.8,0.5872403292563376,0.6,0.3584905660377358,0.9013591294703512,0.7874069401312447
2.1,0.5795282833713259,0.5652173913043478,0.3333333333333333,0.8936486391260366,0.7782144345857633
2.4,0.5740573147175934,0.5652173913043478,0.3333333333333333,0.8878892333640335,0.7715097362683402
2.7,0.5699216027483861,0.5652173913043478,0.3333333333333333,0.883426569584352,0.7664128171398927
3.0,0.5667179746079727,0.5652173913043478,0.3333333333333333,0.8798659693086054,0.7624071943706927
