alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.8,0.744616755410789,0.7560975609756098,0.46938775510204084,0.9636030511028986,0.8895758849337753,0.6226850669859675,0.8568298484800321,0.7666676090278263
