alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean,base_jaccard_mean,base_spearman_mean,base_kendall_mean
1.4,0.8000923337109481,0.8461538461538461,0.6,0.982895574894851,0.9262114825858753,0.6226850669859675,0.8568298484800321,0.7666676090278263
