party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.1314306709128759,0.17737356036720767,0.16774022329976476,0.14967779964898054,0.14212822933835736
Green,0.1353834930998901,0.13507009457966337,0.12967897322642843,0.13065917710883337,0.1330856818218128,0.1328436314753391
GLP,0.16196035442036616,0.16131422002441193,0.14346317367344594,0.14556294375895582,0.15282712137456347,0.15666191901246856
Centre,0.17452696827605796,0.17482102944077954,0.16256448007852026,0.1650416619990245,0.1702567467366454,0.1727445975429466
FDP,0.04323966051605851,0.043153642624337095,0.03816193768304121,0.03942286662292753,0.04186937549677414,0.04278356564832608
SVP,0.046647035916806634,0.04707379134860331,0.0440725004134233,0.04492067683411848,0.04560415233035467,0.046350974335998094
