party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13156936642820938,0.10853190797019581,0.13140599911447481,0.1235710361088403,0.13150668672416402
Green,0.1353834930998901,0.13566088413055744,0.11152719765711828,0.13547351182378362,0.12744584206847898,0.13551085292406642
GLP,0.16196035442036616,0.16229709112826732,0.14861557870702943,0.16200636399035592,0.15568238193542575,0.1621483935325003
Centre,0.17452696827605796,0.1742049012861232,0.22211620016961414,0.17480702652817343,0.19278809992477042,0.17457964589966962
FDP,0.04323966051605851,0.04336168589733787,0.04518073092537107,0.0434050282458797,0.044201193848325375,0.04336768714559752
SVP,0.046647035916806634,0.0469784381818112,0.04981569499789619,0.046989773872968287,0.047891961528000786,0.046975104155000245
