party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13210547793940336,0.13030510346151528,0.13129730984043914,0.13166938723253677,0.1318874325859698
Green,0.1353834930998901,0.13476003008624868,0.129071513541475,0.13109726823178403,0.13457265777947447,0.1346213345709148
GLP,0.16196035442036616,0.16103216135620885,0.16428750513438165,0.16186900208574703,0.16264449672196335,0.16114351785169406
Centre,0.17452696827605796,0.17572054987436275,0.16610988418923686,0.16770888344774956,0.17049946388847867,0.17393217789299098
FDP,0.04323966051605851,0.04321298830157131,0.055976309739098694,0.051003275347944965,0.04764991118153099,0.04442257322856962
SVP,0.046647035916806634,0.046852411968358744,0.06031521223081498,0.0568911666960099,0.05135801580062312,0.04863945033900669
