ID1,ID2,Distance,cat1,cat2
32227,32272,1.288462083288239,Education,Foreign trade & foreign policy
32238,32239,1.288522470836928,Finances & taxes,Finances & taxes
32243,32275,1.2885568258853737,Economy & labour,Values
32236,32238,1.2888620051976065,Finances & taxes,Finances & taxes
32268,32276,1.2889232089734508,Security & military,Values
32240,32264,1.28919282278948,Economy & labour,Security & military
32219,32250,1.2892212593456285,Welfare state & family,Energy & transport
32223,32272,1.2895877926175914,Health,Foreign trade & foreign policy
32230,32235,1.289765796304903,Immigration & integration,Society & ethics
32253,32288,1.2898085373691561,Nature conservation,Federal budget
32238,32249,1.2899271871081763,Finances & taxes,Energy & transport
32227,32268,1.2902382691135559,Education,Security & military
32244,32284,1.2904655442168331,Economy & labour,Federal budget
32262,32268,1.290481202581642,"Democracy, Media & Digitalization",Security & military
32232,32234,1.2906308081589808,Society & ethics,Society & ethics
32247,32272,1.2907454753088494,Energy & transport,Foreign trade & foreign policy
32221,32276,1.2909286618975448,Health,Values
32236,32273,1.2913396588229615,Finances & taxes,Foreign trade & foreign policy
32232,32279,1.2916960522072165,Society & ethics,Values
32228,32232,1.2919239510024192,Immigration & integration,Society & ethics
32223,32247,1.292231061797115,Health,Energy & transport
32228,32261,1.2923050619662741,Immigration & integration,"Democracy, Media & Digitalization"
32245,32256,1.2925551377355726,Energy & transport,Nature conservation
32245,32257,1.292559218304471,Energy & transport,Nature conservation
32247,32251,1.292698818096584,Energy & transport,Energy & transport
32272,32276,1.2928593319273562,Foreign trade & foreign policy,Values
32251,32276,1.2931120011420483,Energy & transport,Values
32240,32260,1.2932150619820832,Economy & labour,"Democracy, Media & Digitalization"
32227,32249,1.2932281551368359,Education,Energy & transport
32235,32287,1.293238445885619,Society & ethics,Federal budget
32255,32262,1.2932584220464258,Nature conservation,"Democracy, Media & Digitalization"
32219,32225,1.293310219410939,Welfare state & family,Education
32273,32279,1.2938115017547795,Foreign trade & foreign policy,Values
32222,32240,1.294077216386761,Health,Economy & labour
32252,32254,1.2942807102678926,Nature conservation,Nature conservation
32235,32262,1.2946347476860232,Society & ethics,"Democracy, Media & Digitalization"
32218,32225,1.2949839925307733,Welfare state & family,Education
32228,32253,1.2950464071266334,Immigration & integration,Nature conservation
32230,32255,1.2951607117865394,Immigration & integration,Nature conservation
32266,32283,1.2954682666003374,Security & military,Federal budget
32247,32254,1.295631919460887,Energy & transport,Nature conservation
32223,32268,1.2958073077689982,Health,Security & military
32235,32264,1.2960506631806827,Society & ethics,Security & military
32221,32260,1.296075771509033,Health,"Democracy, Media & Digitalization"
32238,32284,1.2963921694486555,Finances & taxes,Federal budget
32215,32285,1.2964898433238867,Welfare state & family,Federal budget
32225,32287,1.2965876026553291,Education,Federal budget
32238,32260,1.2967433350244533,Finances & taxes,"Democracy, Media & Digitalization"
32247,32284,1.2967460872693064,Energy & transport,Federal budget
32225,32227,1.2969274193731917,Education,Education
32231,32254,1.2976888072977801,Immigration & integration,Nature conservation
32236,32279,1.2977846755769082,Finances & taxes,Values
32279,32284,1.2978277414785455,Values,Federal budget
32215,32250,1.2982289070332143,Welfare state & family,Energy & transport
32253,32262,1.2982673112030643,Nature conservation,"Democracy, Media & Digitalization"
32240,32284,1.2989205307652696,Economy & labour,Federal budget
32227,32239,1.2989346310216543,Education,Finances & taxes
32262,32284,1.2990327331170484,"Democracy, Media & Digitalization",Federal budget
32244,32245,1.2991012893480283,Economy & labour,Energy & transport
32222,32244,1.299378633579909,Health,Economy & labour
32223,32246,1.2994719286157796,Health,Energy & transport
32247,32260,1.2995735082576991,Energy & transport,"Democracy, Media & Digitalization"
32243,32248,1.2996147302934942,Economy & labour,Energy & transport
32241,32247,1.2997755284230923,Economy & labour,Energy & transport
32262,32272,1.2997987266832225,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32215,32264,1.299992047589276,Welfare state & family,Security & military
32253,32257,1.3002583978072748,Nature conservation,Nature conservation
32220,32258,1.3003141925007917,Health,"Democracy, Media & Digitalization"
32262,32277,1.3004613453277776,"Democracy, Media & Digitalization",Values
32255,32279,1.300507501412113,Nature conservation,Values
32269,32284,1.3008708403149403,Foreign trade & foreign policy,Federal budget
32227,32241,1.301002146219871,Education,Economy & labour
32247,32268,1.3011726167560642,Energy & transport,Security & military
32228,32254,1.301323824920903,Immigration & integration,Nature conservation
32218,32282,1.301479814141401,Welfare state & family,Federal budget
32255,32284,1.3015653176342008,Nature conservation,Federal budget
32227,32264,1.3017383940070402,Education,Security & military
32243,32255,1.3018420789630714,Economy & labour,Nature conservation
32254,32287,1.3019058646640735,Nature conservation,Federal budget
32228,32255,1.302479717903902,Immigration & integration,Nature conservation
32253,32275,1.3027431415740536,Nature conservation,Values
32244,32253,1.3030170280462856,Economy & labour,Nature conservation
32225,32276,1.3031652169792387,Education,Values
32264,32272,1.3033373385438984,Security & military,Foreign trade & foreign policy
32247,32264,1.3033760449232588,Energy & transport,Security & military
32240,32245,1.303556787623919,Economy & labour,Energy & transport
32249,32260,1.3037466281616443,Energy & transport,"Democracy, Media & Digitalization"
32244,32251,1.3037777545067906,Economy & labour,Energy & transport
32239,32241,1.303850190798508,Finances & taxes,Economy & labour
32247,32257,1.3039588289378834,Energy & transport,Nature conservation
32257,32284,1.3040574533755802,Nature conservation,Federal budget
32238,32254,1.3041062293641952,Finances & taxes,Nature conservation
32236,32242,1.3041443471917054,Finances & taxes,Economy & labour
32228,32239,1.3041955411358634,Immigration & integration,Finances & taxes
32219,32272,1.3041957027773818,Welfare state & family,Foreign trade & foreign policy
32221,32245,1.3042198839359385,Health,Energy & transport
32234,32241,1.30444035639072,Society & ethics,Economy & labour
32231,32256,1.304740273587381,Immigration & integration,Nature conservation
32245,32273,1.3052563686855392,Energy & transport,Foreign trade & foreign policy
32238,32261,1.305274230625678,Finances & taxes,"Democracy, Media & Digitalization"
32241,32288,1.3054729232787077,Economy & labour,Federal budget
32225,32244,1.3058203389500853,Education,Economy & labour
32225,32271,1.305974227134117,Education,Foreign trade & foreign policy
32255,32287,1.3060171827800267,Nature conservation,Federal budget
32218,32277,1.306139320321359,Welfare state & family,Values
32273,32281,1.306312446461411,Foreign trade & foreign policy,Federal budget
32272,32287,1.3064694165123227,Foreign trade & foreign policy,Federal budget
32231,32253,1.306617344088397,Immigration & integration,Nature conservation
32218,32256,1.3069944659406538,Welfare state & family,Nature conservation
32273,32276,1.3070798898006415,Foreign trade & foreign policy,Values
32253,32273,1.3071436600143527,Nature conservation,Foreign trade & foreign policy
32259,32273,1.3072752420382892,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32234,32257,1.3072784508186917,Society & ethics,Nature conservation
32217,32241,1.307478915346418,Welfare state & family,Economy & labour
32235,32254,1.3078140533259968,Society & ethics,Nature conservation
32219,32251,1.3079279706193876,Welfare state & family,Energy & transport
32267,32286,1.307951123923398,Security & military,Federal budget
32241,32253,1.308217022724656,Economy & labour,Nature conservation
32235,32276,1.308288196931686,Society & ethics,Values
32218,32229,1.3089356207627214,Welfare state & family,Immigration & integration
32230,32254,1.3090620980968184,Immigration & integration,Nature conservation
32243,32270,1.3091745940767017,Economy & labour,Foreign trade & foreign policy
32231,32284,1.3091876506300315,Immigration & integration,Federal budget
32230,32236,1.3092928509669453,Immigration & integration,Finances & taxes
32215,32225,1.309592105201116,Welfare state & family,Education
32219,32268,1.3096389625500113,Welfare state & family,Security & military
32275,32278,1.3098184599255895,Values,Values
32251,32288,1.3098647903978637,Energy & transport,Federal budget
32222,32276,1.3099630619471279,Health,Values
32229,32235,1.309977647477242,Immigration & integration,Society & ethics
32247,32277,1.3102489237475672,Energy & transport,Values
32243,32271,1.310255322672399,Economy & labour,Foreign trade & foreign policy
32228,32274,1.310645511310194,Immigration & integration,Values
32218,32253,1.3106562333064484,Welfare state & family,Nature conservation
32244,32269,1.3107273392342618,Economy & labour,Foreign trade & foreign policy
32284,32287,1.3109931324027138,Federal budget,Federal budget
32259,32260,1.3111613737383332,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32254,32262,1.3114304300550519,Nature conservation,"Democracy, Media & Digitalization"
32223,32263,1.3115543511326944,Health,"Democracy, Media & Digitalization"
32229,32277,1.311618939591248,Immigration & integration,Values
32215,32254,1.311701694928838,Welfare state & family,Nature conservation
32234,32239,1.3117611584871192,Society & ethics,Finances & taxes
32240,32250,1.3117892581722888,Economy & labour,Energy & transport
32250,32284,1.3118148606188447,Energy & transport,Federal budget
32240,32253,1.3119047775921366,Economy & labour,Nature conservation
32221,32254,1.311994842677559,Health,Nature conservation
32215,32256,1.3123452824773092,Welfare state & family,Nature conservation
32227,32247,1.3126841364233959,Education,Energy & transport
32244,32277,1.312787317380319,Economy & labour,Values
32254,32260,1.3131204692227225,Nature conservation,"Democracy, Media & Digitalization"
32231,32239,1.313175126827944,Immigration & integration,Finances & taxes
32232,32262,1.3133848126124874,Society & ethics,"Democracy, Media & Digitalization"
32258,32270,1.3135485082739669,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32215,32246,1.3136151852889224,Welfare state & family,Energy & transport
32270,32278,1.3136558077714413,Foreign trade & foreign policy,Values
32251,32257,1.3140130931295593,Energy & transport,Nature conservation
32229,32287,1.3141009653263713,Immigration & integration,Federal budget
32219,32235,1.3141303193206464,Welfare state & family,Society & ethics
32226,32281,1.3143507722701382,Education,Federal budget
32214,32215,1.3149108204861708,Welfare state & family,Welfare state & family
32236,32269,1.314945120813351,Finances & taxes,Foreign trade & foreign policy
32228,32282,1.3153752776337229,Immigration & integration,Federal budget
32230,32284,1.315622591631618,Immigration & integration,Federal budget
32219,32282,1.315655594168598,Welfare state & family,Federal budget
32273,32288,1.315790753536572,Foreign trade & foreign policy,Federal budget
32227,32245,1.315817025862416,Education,Energy & transport
32218,32222,1.3160258129740723,Welfare state & family,Health
32243,32280,1.3161903311146403,Economy & labour,Values
32253,32287,1.3162617123293048,Nature conservation,Federal budget
32247,32286,1.3162796368303735,Energy & transport,Federal budget
32229,32246,1.3164888840897393,Immigration & integration,Energy & transport
32221,32275,1.317246667325121,Health,Values
32221,32281,1.3174026612178686,Health,Federal budget
32261,32277,1.3177555570138202,"Democracy, Media & Digitalization",Values
32246,32259,1.317860927612497,Energy & transport,"Democracy, Media & Digitalization"
32243,32245,1.3178823966309625,Economy & labour,Energy & transport
32236,32271,1.3182132226947931,Finances & taxes,Foreign trade & foreign policy
32270,32271,1.3184204468665495,Foreign trade & foreign policy,Foreign trade & foreign policy
32263,32273,1.318449388152517,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32238,32256,1.3184649452604478,Finances & taxes,Nature conservation
32218,32221,1.3185364678621005,Welfare state & family,Health
32227,32260,1.3187149334083499,Education,"Democracy, Media & Digitalization"
32231,32273,1.3189697792489985,Immigration & integration,Foreign trade & foreign policy
32249,32279,1.3192093392966122,Energy & transport,Values
32215,32282,1.3196122641045624,Welfare state & family,Federal budget
32253,32260,1.3198231966972518,Nature conservation,"Democracy, Media & Digitalization"
32253,32279,1.3199563733386415,Nature conservation,Values
32252,32281,1.319967730166426,Nature conservation,Federal budget
32235,32271,1.3201731636117204,Society & ethics,Foreign trade & foreign policy
32252,32271,1.3201940529928964,Nature conservation,Foreign trade & foreign policy
32250,32271,1.3203584942382973,Energy & transport,Foreign trade & foreign policy
32244,32272,1.3204744444564505,Economy & labour,Foreign trade & foreign policy
32250,32275,1.3205357192095932,Energy & transport,Values
32238,32273,1.3205904412547398,Finances & taxes,Foreign trade & foreign policy
32242,32261,1.3206419425797051,Economy & labour,"Democracy, Media & Digitalization"
32221,32244,1.3207832044023757,Health,Economy & labour
32230,32256,1.321816700715482,Immigration & integration,Nature conservation
32229,32286,1.3218395909385605,Immigration & integration,Federal budget
32277,32280,1.322100095773925,Values,Values
32225,32280,1.3223214854772452,Education,Values
32227,32253,1.322543448770519,Education,Nature conservation
32229,32285,1.3226396715590176,Immigration & integration,Federal budget
32262,32273,1.3227405754060593,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32251,32281,1.3229900872148932,Energy & transport,Federal budget
32235,32288,1.3230496522370845,Society & ethics,Federal budget
32234,32251,1.3231605688809096,Society & ethics,Energy & transport
32218,32239,1.3232605688672618,Welfare state & family,Finances & taxes
32251,32275,1.3234468079154758,Energy & transport,Values
32269,32282,1.323849951368571,Foreign trade & foreign policy,Federal budget
32261,32262,1.323980545372836,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32273,32283,1.3240878354958519,Foreign trade & foreign policy,Federal budget
32220,32259,1.3244692860346332,Health,"Democracy, Media & Digitalization"
32251,32254,1.324686387233439,Energy & transport,Nature conservation
32261,32271,1.3250808635507905,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32252,32285,1.3252161673975684,Nature conservation,Federal budget
32249,32269,1.3254234802193867,Energy & transport,Foreign trade & foreign policy
32254,32264,1.3255280033664347,Nature conservation,Security & military
32214,32244,1.3255691945897792,Welfare state & family,Economy & labour
32231,32251,1.3255906457742597,Immigration & integration,Energy & transport
32249,32257,1.3256974568411148,Energy & transport,Nature conservation
32223,32280,1.325848119983921,Health,Values
32239,32255,1.3258786619880865,Finances & taxes,Nature conservation
32236,32268,1.3261381170085234,Finances & taxes,Security & military
32280,32286,1.3262258921373011,Values,Federal budget
32270,32281,1.3262416020990062,Foreign trade & foreign policy,Federal budget
32223,32259,1.326658019176137,Health,"Democracy, Media & Digitalization"
32260,32261,1.3267063715738878,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32222,32271,1.3268294039334223,Health,Foreign trade & foreign policy
32235,32255,1.3268581649270186,Society & ethics,Nature conservation
32245,32277,1.3271751479575615,Energy & transport,Values
32220,32223,1.32740860870666,Health,Health
32235,32253,1.3275739968142837,Society & ethics,Nature conservation
32243,32244,1.3276890851392964,Economy & labour,Economy & labour
32251,32260,1.3278967439985447,Energy & transport,"Democracy, Media & Digitalization"
32260,32285,1.3280000228609163,"Democracy, Media & Digitalization",Federal budget
32236,32272,1.3281428453485458,Finances & taxes,Foreign trade & foreign policy
32272,32286,1.3283551354354708,Foreign trade & foreign policy,Federal budget
32222,32288,1.328470029392583,Health,Federal budget
32218,32286,1.3288647448356712,Welfare state & family,Federal budget
32254,32279,1.328884864025458,Nature conservation,Values
32232,32286,1.3290707954506789,Society & ethics,Federal budget
32250,32276,1.329131437871829,Energy & transport,Values
32277,32288,1.329412552901873,Values,Federal budget
32219,32261,1.3297028812203344,Welfare state & family,"Democracy, Media & Digitalization"
32277,32281,1.3297310460820433,Values,Federal budget
32225,32240,1.3300970435253958,Education,Economy & labour
32261,32263,1.3303827062560594,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32221,32241,1.3305402391053676,Health,Economy & labour
32222,32230,1.3305936890976553,Health,Immigration & integration
32215,32247,1.3307335325565794,Welfare state & family,Energy & transport
32231,32232,1.3307563238438955,Immigration & integration,Society & ethics
32245,32268,1.331060110883351,Energy & transport,Security & military
32231,32257,1.3313026530354035,Immigration & integration,Nature conservation
32264,32277,1.3314356556243536,Security & military,Values
32225,32264,1.3317137766191056,Education,Security & military
32253,32264,1.3317602417095495,Nature conservation,Security & military
32221,32288,1.3318860206697518,Health,Federal budget
32249,32261,1.3325630780680937,Energy & transport,"Democracy, Media & Digitalization"
32232,32287,1.3331193947574058,Society & ethics,Federal budget
32254,32269,1.333205399779276,Nature conservation,Foreign trade & foreign policy
32234,32282,1.3332853723236693,Society & ethics,Federal budget
32230,32239,1.3333098640908516,Immigration & integration,Finances & taxes
32234,32260,1.3333418446355967,Society & ethics,"Democracy, Media & Digitalization"
32257,32279,1.3334950094669278,Nature conservation,Values
32221,32234,1.3336390734012074,Health,Society & ethics
32229,32273,1.3336624453805355,Immigration & integration,Foreign trade & foreign policy
32214,32270,1.3341046791263664,Welfare state & family,Foreign trade & foreign policy
32214,32249,1.3341061027885777,Welfare state & family,Energy & transport
32269,32287,1.334435406011296,Foreign trade & foreign policy,Federal budget
32236,32288,1.3345527685377732,Finances & taxes,Federal budget
32223,32236,1.3347008246321974,Health,Finances & taxes
32214,32219,1.3347031447267657,Welfare state & family,Welfare state & family
32230,32241,1.3348307459828659,Immigration & integration,Economy & labour
32259,32278,1.334896987933899,"Democracy, Media & Digitalization",Values
32246,32286,1.334920188444054,Energy & transport,Federal budget
32223,32277,1.3349216250174034,Health,Values
32239,32262,1.334961230178224,Finances & taxes,"Democracy, Media & Digitalization"
32221,32227,1.3350371718960814,Health,Education
32241,32287,1.3351938058986224,Economy & labour,Federal budget
32240,32269,1.3352616095178216,Economy & labour,Foreign trade & foreign policy
32242,32276,1.3355492303983933,Economy & labour,Values
32244,32250,1.3356709693597797,Economy & labour,Energy & transport
32256,32284,1.3356791020516867,Nature conservation,Federal budget
32239,32249,1.3359839206876118,Finances & taxes,Energy & transport
32261,32284,1.3359981366730733,"Democracy, Media & Digitalization",Federal budget
32267,32279,1.3360880314334158,Security & military,Values
32242,32245,1.3362579582750016,Economy & labour,Energy & transport
32231,32282,1.3363185949342464,Immigration & integration,Federal budget
32218,32241,1.3366312251552617,Welfare state & family,Economy & labour
32221,32240,1.3366969942837494,Health,Economy & labour
32242,32281,1.3366972494935991,Economy & labour,Federal budget
32239,32287,1.3367357829448099,Finances & taxes,Federal budget
32255,32264,1.33683959700005,Nature conservation,Security & military
32277,32287,1.3370330082750563,Values,Federal budget
32253,32283,1.3371963090658212,Nature conservation,Federal budget
32253,32284,1.3371980411057929,Nature conservation,Federal budget
32248,32258,1.3378701349764839,Energy & transport,"Democracy, Media & Digitalization"
32228,32241,1.33806902490558,Immigration & integration,Economy & labour
32259,32268,1.3381586893711706,"Democracy, Media & Digitalization",Security & military
32223,32265,1.33826258725809,Health,Security & military
32245,32270,1.338364947942859,Energy & transport,Foreign trade & foreign policy
32230,32253,1.3386212832498714,Immigration & integration,Nature conservation
32219,32236,1.338684171361408,Welfare state & family,Finances & taxes
32271,32273,1.3387052099790842,Foreign trade & foreign policy,Foreign trade & foreign policy
32225,32246,1.3388514213857288,Education,Energy & transport
32272,32284,1.3390802391216006,Foreign trade & foreign policy,Federal budget
32251,32269,1.339083649976085,Energy & transport,Foreign trade & foreign policy
32267,32275,1.3391580945712342,Security & military,Values
32249,32270,1.339233120028622,Energy & transport,Foreign trade & foreign policy
32264,32284,1.3393926018397095,Security & military,Federal budget
32223,32266,1.339484632854119,Health,Security & military
32241,32251,1.3399485599453465,Economy & labour,Energy & transport
32225,32285,1.33996050194084,Education,Federal budget
32214,32271,1.3400226051928978,Welfare state & family,Foreign trade & foreign policy
32255,32269,1.3402775337815118,Nature conservation,Foreign trade & foreign policy
32235,32247,1.3405040977949805,Society & ethics,Energy & transport
32221,32269,1.3405686907919836,Health,Foreign trade & foreign policy
32270,32280,1.340796028066575,Foreign trade & foreign policy,Values
32215,32245,1.3408361671976845,Welfare state & family,Energy & transport
32227,32250,1.3408876901868065,Education,Energy & transport
32228,32251,1.3409643290267963,Immigration & integration,Energy & transport
32271,32272,1.340967654738368,Foreign trade & foreign policy,Foreign trade & foreign policy
32225,32249,1.3410092415042894,Education,Energy & transport
32239,32257,1.3411160636268307,Finances & taxes,Nature conservation
32264,32269,1.3412323057076567,Security & military,Foreign trade & foreign policy
32232,32281,1.3415750149320136,Society & ethics,Federal budget
32235,32240,1.3417255393393999,Society & ethics,Economy & labour
32240,32270,1.3417378996749136,Economy & labour,Foreign trade & foreign policy
32229,32276,1.3417887501208392,Immigration & integration,Values
32254,32284,1.3419776895854862,Nature conservation,Federal budget
32241,32262,1.3427291588794932,Economy & labour,"Democracy, Media & Digitalization"
32245,32272,1.3427897433793734,Energy & transport,Foreign trade & foreign policy
32262,32282,1.3429936462316796,"Democracy, Media & Digitalization",Federal budget
32257,32262,1.3431048288404395,Nature conservation,"Democracy, Media & Digitalization"
32256,32262,1.3431755156175926,Nature conservation,"Democracy, Media & Digitalization"
32218,32252,1.3431763808643375,Welfare state & family,Nature conservation
32249,32251,1.3432230734859474,Energy & transport,Energy & transport
32280,32282,1.343267677680343,Values,Federal budget
32250,32257,1.343269033391676,Energy & transport,Nature conservation
32232,32276,1.3432716154008146,Society & ethics,Values
32228,32257,1.3438758389107386,Immigration & integration,Nature conservation
32215,32260,1.3439891828098178,Welfare state & family,"Democracy, Media & Digitalization"
32243,32285,1.344003945785452,Economy & labour,Federal budget
32222,32287,1.3440248248247326,Health,Federal budget
32269,32275,1.3440891785068718,Foreign trade & foreign policy,Values
32243,32249,1.3442026413793826,Economy & labour,Energy & transport
32238,32268,1.3446610230762095,Finances & taxes,Security & military
32221,32284,1.34487783065432,Health,Federal budget
32257,32287,1.3449040273215067,Nature conservation,Federal budget
32249,32272,1.3449770811674346,Energy & transport,Foreign trade & foreign policy
32253,32268,1.3450796653384636,Nature conservation,Security & military
32253,32277,1.3451200925746967,Nature conservation,Values
32234,32236,1.3453731511307143,Society & ethics,Finances & taxes
32239,32285,1.3454253188762193,Finances & taxes,Federal budget
32265,32287,1.3455402512904484,Security & military,Federal budget
32241,32284,1.3463183187968255,Economy & labour,Federal budget
32265,32270,1.3463396226164508,Security & military,Foreign trade & foreign policy
32276,32282,1.3464131817978244,Values,Federal budget
32238,32286,1.346928822475599,Finances & taxes,Federal budget
32252,32287,1.3471722027295014,Nature conservation,Federal budget
32229,32232,1.3471809479124568,Immigration & integration,Society & ethics
32229,32264,1.3472400174138282,Immigration & integration,Security & military
32225,32275,1.3474037924837874,Education,Values
32256,32287,1.347486468949515,Nature conservation,Federal budget
32219,32229,1.3478942079050769,Welfare state & family,Immigration & integration
32251,32262,1.3479640940887774,Energy & transport,"Democracy, Media & Digitalization"
32244,32282,1.3480471677598456,Economy & labour,Federal budget
32249,32273,1.3481933770685155,Energy & transport,Foreign trade & foreign policy
32215,32269,1.348216396098951,Welfare state & family,Foreign trade & foreign policy
32231,32261,1.3483686037564866,Immigration & integration,"Democracy, Media & Digitalization"
32259,32272,1.3484071263036146,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32268,32284,1.3484327152722406,Security & military,Federal budget
32279,32282,1.3484536934651477,Values,Federal budget
32265,32283,1.3485896788792349,Security & military,Federal budget
32241,32270,1.348663082929349,Economy & labour,Foreign trade & foreign policy
32245,32252,1.34885446384456,Energy & transport,Nature conservation
32251,32287,1.3493557347762586,Energy & transport,Federal budget
32226,32230,1.3493693313077124,Education,Immigration & integration
32229,32282,1.3495393601028836,Immigration & integration,Federal budget
32219,32270,1.34965247100403,Welfare state & family,Foreign trade & foreign policy
32245,32274,1.3497364627283952,Energy & transport,Values
32263,32266,1.3497437922095172,"Democracy, Media & Digitalization",Security & military
32249,32277,1.349866654454888,Energy & transport,Values
32252,32275,1.3498980988273632,Nature conservation,Values
32246,32282,1.349964461653033,Energy & transport,Federal budget
32225,32286,1.3500710219761642,Education,Federal budget
32239,32246,1.3505332430355768,Finances & taxes,Energy & transport
32249,32284,1.3506513418189523,Energy & transport,Federal budget
32243,32281,1.3508888920563862,Economy & labour,Federal budget
32230,32252,1.3509542616957662,Immigration & integration,Nature conservation
32231,32241,1.3509975394750586,Immigration & integration,Economy & labour
32244,32270,1.3513058695442706,Economy & labour,Foreign trade & foreign policy
32270,32276,1.3513154746916878,Foreign trade & foreign policy,Values
32274,32285,1.351346743999625,Values,Federal budget
32230,32260,1.3513889258713447,Immigration & integration,"Democracy, Media & Digitalization"
32232,32274,1.3513908243632136,Society & ethics,Values
32241,32250,1.351428410220978,Economy & labour,Energy & transport
32242,32270,1.3519889753427492,Economy & labour,Foreign trade & foreign policy
32235,32284,1.3520897950650008,Society & ethics,Federal budget
32222,32227,1.3522381620199808,Health,Education
32221,32279,1.3524749753196315,Health,Values
32223,32260,1.3525140355404641,Health,"Democracy, Media & Digitalization"
32221,32262,1.3527784462420311,Health,"Democracy, Media & Digitalization"
32235,32245,1.3530883712852249,Society & ethics,Energy & transport
32218,32251,1.3532784941284939,Welfare state & family,Energy & transport
32239,32260,1.3533294036028847,Finances & taxes,"Democracy, Media & Digitalization"
32230,32257,1.3536836387255264,Immigration & integration,Nature conservation
32220,32269,1.353728715562814,Health,Foreign trade & foreign policy
32225,32255,1.3545084582088955,Education,Nature conservation
32221,32231,1.3545707840571224,Health,Immigration & integration
32270,32285,1.3547092013274018,Foreign trade & foreign policy,Federal budget
32219,32232,1.354889456939337,Welfare state & family,Society & ethics
32225,32245,1.354892064544449,Education,Energy & transport
32236,32251,1.355138311448536,Finances & taxes,Energy & transport
32217,32283,1.355207175231323,Welfare state & family,Federal budget
32234,32252,1.3552759749217766,Society & ethics,Nature conservation
32225,32238,1.3558816907539877,Education,Finances & taxes
32256,32269,1.3560385471668461,Nature conservation,Foreign trade & foreign policy
32223,32230,1.3561178992461993,Health,Immigration & integration
32225,32269,1.3561366720841233,Education,Foreign trade & foreign policy
32222,32234,1.3561523320367774,Health,Society & ethics
32238,32272,1.3563614130175081,Finances & taxes,Foreign trade & foreign policy
32276,32277,1.3564223966339186,Values,Values
32225,32272,1.356971487327793,Education,Foreign trade & foreign policy
32244,32268,1.3570461628097725,Economy & labour,Security & military
32227,32251,1.3571592953847664,Education,Energy & transport
32236,32241,1.357346202967194,Finances & taxes,Economy & labour
32222,32250,1.3577367595222454,Health,Energy & transport
32217,32249,1.3577876502737105,Welfare state & family,Energy & transport
32237,32277,1.3578723046679848,Finances & taxes,Values
32247,32252,1.3579154455713704,Energy & transport,Nature conservation
32239,32250,1.3579674510336064,Finances & taxes,Energy & transport
32250,32261,1.3580166319215934,Energy & transport,"Democracy, Media & Digitalization"
32236,32263,1.3580278133118402,Finances & taxes,"Democracy, Media & Digitalization"
32224,32246,1.3580979889645475,Health,Energy & transport
32218,32260,1.3582056994748373,Welfare state & family,"Democracy, Media & Digitalization"
32255,32282,1.3582267014794867,Nature conservation,Federal budget
32239,32256,1.3582999495801376,Finances & taxes,Nature conservation
32251,32279,1.3584551773839957,Energy & transport,Values
32240,32251,1.358472326031144,Economy & labour,Energy & transport
32265,32268,1.3587640452356742,Security & military,Security & military
32256,32279,1.3588535793272984,Nature conservation,Values
32217,32270,1.3588611465943052,Welfare state & family,Foreign trade & foreign policy
32252,32253,1.3589049311822616,Nature conservation,Nature conservation
32225,32268,1.358932760412141,Education,Security & military
32223,32235,1.359010056816054,Health,Society & ethics
32252,32288,1.3590343224840968,Nature conservation,Federal budget
32265,32272,1.359053514786284,Security & military,Foreign trade & foreign policy
32226,32234,1.3590777675318144,Education,Society & ethics
32250,32280,1.3590884117333726,Energy & transport,Values
32259,32265,1.3591133455326379,"Democracy, Media & Digitalization",Security & military
32245,32260,1.359134880585,Energy & transport,"Democracy, Media & Digitalization"
32222,32228,1.3591576821190678,Health,Immigration & integration
32219,32273,1.3591969944451368,Welfare state & family,Foreign trade & foreign policy
32250,32288,1.3596153765727157,Energy & transport,Federal budget
32258,32266,1.3596868511760904,"Democracy, Media & Digitalization",Security & military
32231,32260,1.359732129615711,Immigration & integration,"Democracy, Media & Digitalization"
32225,32229,1.360059082210842,Education,Immigration & integration
32268,32271,1.3600881406608525,Security & military,Foreign trade & foreign policy
32223,32234,1.3600961543661767,Health,Society & ethics
32249,32268,1.3601754806107038,Energy & transport,Security & military
32248,32278,1.360452781349165,Energy & transport,Values
32214,32241,1.3604957149095207,Welfare state & family,Economy & labour
32251,32284,1.3605918611770291,Energy & transport,Federal budget
32253,32259,1.360640822240545,Nature conservation,"Democracy, Media & Digitalization"
32223,32281,1.3607083797964374,Health,Federal budget
32232,32268,1.3609225346754799,Society & ethics,Security & military
32228,32256,1.3609431428195442,Immigration & integration,Nature conservation
32236,32260,1.3611729933241985,Finances & taxes,"Democracy, Media & Digitalization"
32252,32264,1.361183941001277,Nature conservation,Security & military
32220,32265,1.361318077256665,Health,Security & military
32252,32279,1.3613910822165645,Nature conservation,Values
