question_id,question_text,question_order,clone_type,n_clones,base_jaccard_mean,base_jaccard_median,base_jaccard_p10,base_spearman_mean,base_kendall_mean,any_rank_change_pct,n_changed_mean,avg_pos_moved_mean,max_pos_moved_mean,voter_nan_pct,candidate_nan_pct,candidate_var,voter_var,combined_var,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,easy_paraphrase,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186567,923.3783426952806,53.11538054725878,276.05225886984493,0.04006433338134332,0.0,1961.5063924402446,1752.8992122766247,3438323.0101840687,0.8463917303119239,0.8947368421052632,0.6363636363636364,0.9936303129329874,0.9592442246398841
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,hard_paraphrase,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186567,923.3783426952806,53.11538054725878,276.05225886984493,0.04006433338134332,0.0,1961.5063924402446,1752.8992122766247,3438323.0101840687,0.7630726594703368,0.8,0.46938775510204084,0.9790127000447189,0.9237221343173798
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,negation_easy,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186567,923.3783426952806,53.11538054725878,276.05225886984493,0.04006433338134332,0.0,1961.5063924402446,1752.8992122766247,3438323.0101840687,0.8359356328011806,0.8947368421052632,0.6,0.9924454567576446,0.955449053059081
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,negation_hard,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186567,923.3783426952806,53.11538054725878,276.05225886984493,0.04006433338134332,0.0,1961.5063924402446,1752.8992122766247,3438323.0101840687,0.7341222047193974,0.8,0.4117647058823529,0.9700401716882099,0.9078937691311239
32261,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",48,perfect_mix,4,0.7012796926363958,0.7560975609756098,0.3584905660377358,0.9554795527860352,0.8862404480062653,0.9599356666186567,923.3783426952806,53.11538054725878,276.05225886984493,0.04006433338134332,0.0,1961.5063924402446,1752.8992122766247,3438323.0101840687,0.75700691232001,0.8,0.44,0.9773036339932507,0.9205504831107126
