party,original,original_crw,worst_case,worst_case_crw,realistic,realistic_crw
SP,0.13203146254420134,0.13156936642820938,0.17737356036720767,0.13167072084326123,0.14967779964898054,0.1315660324013986
Green,0.1353834930998901,0.13566088413055744,0.12967897322642843,0.13561954219810177,0.1330856818218128,0.13566221774128148
GLP,0.16196035442036616,0.16229709112826732,0.14346317367344594,0.16227575335667754,0.15282712137456347,0.16229775793362947
Centre,0.17452696827605796,0.1742049012861232,0.16256448007852026,0.17421090253438287,0.1702567467366454,0.17420556809148538
FDP,0.04323966051605851,0.04336168589733787,0.03816193768304121,0.04336301950806223,0.04186937549677414,0.043362352702700044
SVP,0.046647035916806634,0.0469784381818112,0.0440725004134233,0.04697577096036247,0.04560415233035467,0.0469744373496381
