ID1,ID2,Distance,cat1,cat2
32239,32272,0.3703496600471256,Finances & taxes,Foreign trade & foreign policy
32224,32263,0.37058472104102613,Health,"Democracy, Media & Digitalization"
32259,32281,0.37061994320795366,"Democracy, Media & Digitalization",Federal budget
32257,32260,0.3706204256801498,Nature conservation,"Democracy, Media & Digitalization"
32231,32238,0.3707434355964267,Immigration & integration,Finances & taxes
32229,32259,0.3707924673872904,Immigration & integration,"Democracy, Media & Digitalization"
32270,32275,0.3708032374367229,Foreign trade & foreign policy,Values
32263,32275,0.37134744103945666,"Democracy, Media & Digitalization",Values
32250,32253,0.37139093645917237,Energy & transport,Nature conservation
32238,32271,0.37146732198922583,Finances & taxes,Foreign trade & foreign policy
32267,32274,0.3720550934489949,Security & military,Values
32252,32280,0.37208905510740986,Nature conservation,Values
32246,32273,0.3729783239841805,Energy & transport,Foreign trade & foreign policy
32220,32233,0.3729823191443357,Health,Society & ethics
32246,32261,0.3731016747933216,Energy & transport,"Democracy, Media & Digitalization"
32228,32229,0.3731842586930474,Immigration & integration,Immigration & integration
32222,32236,0.373379065119526,Health,Finances & taxes
32238,32273,0.37370186868985883,Finances & taxes,Foreign trade & foreign policy
32216,32240,0.3738589410626687,Welfare state & family,Economy & labour
32266,32287,0.3741212721873759,Security & military,Federal budget
32263,32286,0.37421366582614274,"Democracy, Media & Digitalization",Federal budget
32254,32255,0.37426797626670766,Nature conservation,Nature conservation
32286,32288,0.3747040852621519,Federal budget,Federal budget
32216,32263,0.3747293767363116,Welfare state & family,"Democracy, Media & Digitalization"
32231,32266,0.3747360572180714,Immigration & integration,Security & military
32246,32284,0.3747891787152554,Energy & transport,Federal budget
32285,32288,0.3748206663477705,Federal budget,Federal budget
32239,32273,0.3748597836613261,Finances & taxes,Foreign trade & foreign policy
32237,32277,0.374873775855416,Finances & taxes,Values
32263,32283,0.3749712297211498,"Democracy, Media & Digitalization",Federal budget
32265,32272,0.3749732961683478,Security & military,Foreign trade & foreign policy
32229,32238,0.3751530335021128,Immigration & integration,Finances & taxes
32282,32284,0.37516193072598963,Federal budget,Federal budget
32256,32257,0.37520784340247,Nature conservation,Nature conservation
32227,32250,0.37536079216744234,Education,Energy & transport
32244,32277,0.375605095004299,Economy & labour,Values
32285,32286,0.37562953241695374,Federal budget,Federal budget
32258,32268,0.3759156809473754,"Democracy, Media & Digitalization",Security & military
32223,32273,0.3760263385272837,Health,Foreign trade & foreign policy
32246,32266,0.3761106573978945,Energy & transport,Security & military
32276,32288,0.37614282672151966,Values,Federal budget
32222,32263,0.37622474306822634,Health,"Democracy, Media & Digitalization"
32249,32251,0.37643634376557317,Energy & transport,Energy & transport
32216,32261,0.3766639667740555,Welfare state & family,"Democracy, Media & Digitalization"
32276,32281,0.3770544676858606,Values,Federal budget
32259,32272,0.37727729417516537,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32242,32261,0.37737933952613795,Economy & labour,"Democracy, Media & Digitalization"
32233,32238,0.37763180686374365,Society & ethics,Finances & taxes
32249,32268,0.37816933616300097,Energy & transport,Security & military
32259,32271,0.37858032681374615,"Democracy, Media & Digitalization",Foreign trade & foreign policy
32223,32233,0.37858205867762396,Health,Society & ethics
32258,32260,0.37889555296595,"Democracy, Media & Digitalization","Democracy, Media & Digitalization"
32214,32264,0.3792369225497272,Welfare state & family,Security & military
32270,32288,0.37932712736790913,Foreign trade & foreign policy,Federal budget
32264,32286,0.3793326269678423,Security & military,Federal budget
32236,32282,0.379349439536038,Finances & taxes,Federal budget
32217,32261,0.3798555104464437,Welfare state & family,"Democracy, Media & Digitalization"
32215,32250,0.38013832109587214,Welfare state & family,Energy & transport
32251,32280,0.38028489826880896,Energy & transport,Values
32253,32276,0.3803695267337747,Nature conservation,Values
32225,32282,0.380610458021065,Education,Federal budget
