alpha,crw_jaccard_mean,crw_jaccard_median,crw_jaccard_p10,crw_spearman_mean,crw_kendall_mean
0.01,0.4411658363273562,0.4117647058823529,0.2631578947368421,0.8974793742149725,0.7663788949157795
0.1,0.4534714696315716,0.4117647058823529,0.2857142857142857,0.9034920208290368,0.7737079072290941
0.2,0.5532430773878197,0.5319148936170213,0.3846153846153846,0.943259878066374,0.8323135235679521
0.3,0.6228422345281992,0.6,0.44,0.9620671691434558,0.8666144129146518
0.4,0.6139715312910996,0.6,0.44,0.9607160835807396,0.8637100149915322
0.5,0.5766624651921399,0.5652173913043478,0.4117647058823529,0.9512861077357152,0.8459652876394222
0.6,0.5675384538574828,0.5652173913043478,0.3846153846153846,0.9491808763646508,0.8418325247224473
0.7,0.5457300950145016,0.5319148936170213,0.3584905660377358,0.942285193184174,0.830265586303879
0.8,0.5303169874975276,0.5,0.3584905660377358,0.936962126778722,0.8217496285545643
0.9,0.5188103700595661,0.5,0.3333333333333333,0.9327457534302832,0.8152313433006296
1.0,0.5098261755570264,0.5,0.3333333333333333,0.9293342286666147,0.8100851947517389
1.1,0.502620325415814,0.4693877551020408,0.3333333333333333,0.9265145645130662,0.8058973068476496
1.2,0.4967955933786268,0.4693877551020408,0.3333333333333333,0.9241471651388188,0.8024272928021675
1.3,0.492034283232125,0.4693877551020408,0.3090909090909091,0.9221377774967786,0.7995290928080737
1.4,0.4879914044413776,0.4693877551020408,0.3090909090909091,0.9204066660358732,0.797060960464555
1.5,0.4844942813080251,0.4693877551020408,0.3090909090909091,0.9189024891936102,0.7949373994799144
1.8,0.4766731772624861,0.44,0.3090909090909091,0.9153756088140758,0.7900209449280645
2.1,0.4713363851076004,0.44,0.2857142857142857,0.9128461555958228,0.7865498637640465
2.4,0.4673351150470511,0.44,0.2857142857142857,0.9109429095843956,0.783967529948842
2.7,0.4642882881906712,0.44,0.2857142857142857,0.9094608824266734,0.7819767762956734
3.0,0.4618291893324684,0.44,0.2857142857142857,0.9082721841550532,0.780391173765137
